rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
2,0.0,Inf,0.22,0.6941999999999997,0.78,0.11
2,0.0,1.0,0.225,0.7728900191533021,0.775,0.05625
2,0.0,2.0,0.225,0.7708630938194823,0.775,0.075
2,0.0,5.0,0.225,0.7652505767567186,0.775,0.09375
2,0.0,10.0,0.225,0.7572688062406395,0.775,0.10227272727272728
2,0.0,100.0,0.225,0.711608274110888,0.775,0.11138613861386139
2,0.0,1000.0,0.225,0.6910153629130833,0.775,0.11238761238761238
2,0.0,Inf,0.225,0.6878125000000002,0.775,0.1125
2,0.0,1.0,0.23,0.7677653450681527,0.77,0.0575
2,0.0,2.0,0.23,0.7656227149249939,0.77,0.07666666666666667
2,0.0,5.0,0.23,0.7597112332904837,0.77,0.09583333333333334
2,0.0,10.0,0.23,0.7513601578126787,0.77,0.10454545454545455
2,0.0,100.0,0.23,0.7048605756764643,0.77,0.11386138613861387
2,0.0,1000.0,0.23,0.6845664765315211,0.77,0.11488511488511488
2,0.0,Inf,0.23,0.6814500000000008,0.77,0.115
2,0.0,1.0,0.235,0.7626368576159548,0.765,0.05875
2,0.0,2.0,0.235,0.7603753989052717,0.765,0.07833333333333332
2,0.0,5.0,0.235,0.7541589201054498,0.765,0.09791666666666665
2,0.0,10.0,0.235,0.7454358382655577,0.765,0.1068181818181818
2,0.0,100.0,0.235,0.6981388870988958,0.765,0.11633663366336634
2,0.0,1000.0,0.235,0.6781457273643274,0.765,0.11738261738261738
2,0.0,Inf,0.235,0.6751125000000002,0.765,0.1175
2,0.0,1.0,0.24,0.757504585375207,0.76,0.06
2,0.0,2.0,0.24,0.755121231511102,0.76,0.08
2,0.0,5.0,0.24,0.7485939918445983,0.76,0.09999999999999999
2,0.0,10.0,0.24,0.7394967126851485,0.76,0.10909090909090909
2,0.0,100.0,0.24,0.6914437626008789,0.76,0.1188118811881188
2,0.0,1000.0,0.24,0.6717529573614247,0.76,0.11988011988011989
2,0.0,Inf,0.24,0.6688000000000014,0.76,0.12
2,0.0,1.0,0.245,0.7523685610810706,0.755,0.06125
2,0.0,2.0,0.245,0.7498603063833348,0.755,0.08166666666666667
2,0.0,5.0,0.245,0.7430168170959507,0.755,0.10208333333333335
2,0.0,10.0,0.245,0.7335436525261672,0.755,0.11136363636363637
2,0.0,100.0,0.245,0.6847756893354113,0.755,0.12128712871287128
2,0.0,1000.0,0.245,0.6653880183065448,0.755,0.12237762237762238
2,0.0,Inf,0.245,0.6625124999999995,0.755,0.1225
2,0.0,1.0,0.25,0.7472288215445246,0.75,0.0625
2,0.0,2.0,0.25,0.7445927247994837,0.75,0.08333333333333333
2,0.0,5.0,0.25,0.7374277773478903,0.75,0.10416666666666667
2,0.0,10.0,0.25,0.7275775335277306,0.75,0.11363636363636363
2,0.0,100.0,0.25,0.6781350942874271,0.75,0.12376237623762376
2,0.0,1000.0,0.25,0.6590507841347012,0.75,0.12487512487512488
2,0.0,Inf,0.25,0.6562500000000004,0.75,0.125
2,0.0,1.0,0.255,0.7420854075695333,0.745,0.06375
2,0.0,2.0,0.255,0.7393185954183953,0.745,0.085
2,0.0,5.0,0.255,0.7318272659763913,0.745,0.10625
2,0.0,10.0,0.255,0.7215992337920693,0.745,0.1159090909090909
2,0.0,100.0,0.255,0.6715223504852759,0.745,0.12623762376237624
2,0.0,1000.0,0.255,0.6527410957330302,0.745,0.12737262737262736
2,0.0,Inf,0.255,0.6500125000000002,0.745,0.1275
2,0.0,1.0,0.26,0.7369383638684806,0.74,0.065
2,0.0,2.0,0.26,0.7340380340238108,0.74,0.08666666666666667
2,0.0,5.0,0.26,0.7262156872662449,0.74,0.10833333333333334
2,0.0,10.0,0.26,0.7156096320200875,0.74,0.11818181818181818
2,0.0,100.0,0.26,0.6649377825887923,0.74,0.12871287128712872
2,0.0,1000.0,0.26,0.6464588463840438,0.74,0.12987012987012986
2,0.0,Inf,0.26,0.6438,0.74,0.13
2,0.0,1.0,0.265,0.7317877389760635,0.735,0.06625
2,0.0,2.0,0.265,0.7287511632675844,0.735,0.08833333333333333
2,0.0,5.0,0.265,0.7205934554679307,0.735,0.11041666666666668
2,0.0,10.0,0.265,0.709609605896792,0.735,0.12045454545454547
2,0.0,100.0,0.265,0.6583816719150629,0.735,0.1311881188118812
2,0.0,1000.0,0.265,0.640203920784966,0.735,0.13236763236763235
2,0.0,Inf,0.265,0.6376125000000004,0.735,0.1325
2,0.0,1.0,0.27,0.7266335851618744,0.73,0.0675
2,0.0,2.0,0.27,0.7234581124133128,0.73,0.09000000000000001
2,0.0,5.0,0.27,0.7149609938913837,0.73,0.1125
2,0.0,10.0,0.27,0.7036000306193451,0.73,0.12272727272727274
2,0.0,100.0,0.27,0.6518542755583614,0.73,0.13366336633663367
2,0.0,1000.0,0.27,0.6339762104866443,0.73,0.13486513486513488
2,0.0,Inf,0.27,0.6314500000000001,0.73,0.135
2,0.0,1.0,0.275,0.7214759583418902,0.725,0.06875
2,0.0,2.0,0.275,0.7181590170810395,0.725,0.09166666666666667
2,0.0,5.0,0.275,0.7093187340375444,0.725,0.11458333333333333
2,0.0,10.0,0.275,0.697581777560173,0.725,0.125
2,0.0,100.0,0.275,0.6453557687268141,0.725,0.13613861386138615
2,0.0,1000.0,0.275,0.6277756134238266,0.725,0.13736263736263737
2,0.0,Inf,0.275,0.6253124999999997,0.725,0.1375
2,0.0,1.0,0.28,0.7163149179890638,0.72,0.07
2,0.0,2.0,0.28,0.7128540189937173,0.72,0.09333333333333334
2,0.0,5.0,0.28,0.7036671147682563,0.72,0.11666666666666668
2,0.0,10.0,0.28,0.6915557130574468,0.72,0.1272727272727273
2,0.0,100.0,0.28,0.6388863465833656,0.72,0.13861386138613863
2,0.0,1000.0,0.28,0.62160203348012,0.72,0.13986013986013987
2,0.0,Inf,0.28,0.6192,0.72,0.14
