rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
0.5,0.0,5.0,0.15,0.7991019885871447,0.85,0.25
1.0,0.0,5.0,0.3,0.6346532827475637,0.7,0.25
2.0,0.0,5.0,0.6,0.34333586504303115,0.4,0.25
0.1,0.0,5.0,0.030600000000000006,0.950473078879757,0.9694,0.255
0.2,0.0,5.0,0.06120000000000001,0.9075642810691668,0.9388,0.255
0.5,0.0,5.0,0.153,0.7935865116126308,0.847,0.255
1.0,0.0,5.0,0.306,0.6261302304813976,0.694,0.255
2.0,0.0,5.0,0.612,0.3306293828847322,0.388,0.255
0.1,0.0,5.0,0.031200000000000006,0.9485936641124082,0.9688,0.26
0.2,0.0,5.0,0.06240000000000001,0.9045102836971625,0.9376,0.26
0.5,0.0,5.0,0.156,0.7880198055532447,0.844,0.26
1.0,0.0,5.0,0.312,0.6175980660361726,0.688,0.26
2.0,0.0,5.0,0.624,0.3180299686015374,0.376,0.26
0.1,0.0,5.0,0.03180000000000001,0.9466555224919853,0.9682,0.265
0.2,0.0,5.0,0.06360000000000002,0.901392655038204,0.9364,0.265
0.5,0.0,5.0,0.159,0.7824032289769967,0.841,0.265
1.0,0.0,5.0,0.318,0.6090592773321241,0.6819999999999999,0.265
2.0,0.0,5.0,0.636,0.30554205543920554,0.364,0.265
0.1,0.0,5.0,0.032400000000000005,0.9446575685628804,0.9676,0.27
0.2,0.0,5.0,0.06480000000000001,0.8982113047224174,0.9352,0.27
0.5,0.0,5.0,0.162,0.7767381500174106,0.838,0.27
1.0,0.0,5.0,0.324,0.6005163587612512,0.6759999999999999,0.27
2.0,0.0,5.0,0.648,0.29317000984756225,0.352,0.27
0.1,0.0,5.0,0.03300000000000001,0.9425987677451609,0.967,0.275
0.2,0.0,5.0,0.06600000000000002,0.8949661939794092,0.9339999999999999,0.275
0.5,0.0,5.0,0.165,0.7710259430454057,0.835,0.275
1.0,0.0,5.0,0.33,0.5919717410408873,0.6699999999999999,0.275
2.0,0.0,5.0,0.66,0.28091809128708567,0.33999999999999997,0.275
0.1,0.0,5.0,0.033600000000000005,0.9404781361448578,0.9664,0.28
0.2,0.0,5.0,0.06720000000000001,0.8916573324163395,0.9328,0.28
0.5,0.0,5.0,0.168,0.7652679856536374,0.832,0.28
1.0,0.0,5.0,0.336,0.5834278109886644,0.6639999999999999,0.28
2.0,0.0,5.0,0.672,0.26879058559127567,0.32799999999999996,0.28
0.1,0.0,5.0,0.034199999999999994,0.9382947399695775,0.9658,0.285
0.2,0.0,5.0,0.06839999999999999,0.8882847746683948,0.9316,0.285
0.5,0.0,5.0,0.17099999999999999,0.7594656559326634,0.829,0.285
1.0,0.0,5.0,0.34199999999999997,0.5748869115542514,0.658,0.285
2.0,0.0,5.0,0.6839999999999999,0.2567916515674359,0.31600000000000006,0.285
0.1,0.0,5.0,0.0348,0.9360477091400733,0.9652000000000001,0.29
0.2,0.0,5.0,0.0696,0.884848617142985,0.9304,0.29
0.5,0.0,5.0,0.174,0.7536203300185271,0.8260000000000001,0.29
1.0,0.0,5.0,0.348,0.5663513419432257,0.652,0.29
2.0,0.0,5.0,0.696,0.24492541248413535,0.30400000000000005,0.29
0.1,0.0,5.0,0.0354,0.9337361834101976,0.9646,0.295
0.2,0.0,5.0,0.0708,0.8813489948261263,0.9292,0.295
0.5,0.0,5.0,0.177,0.7477333798919372,0.823,0.295
1.0,0.0,5.0,0.354,0.5578233578990033,0.646,0.295
2.0,0.0,5.0,0.708,0.2331959398932011,0.29200000000000004,0.295
0.1,0.0,5.0,0.036,0.9313593832701126,0.964,0.3
0.2,0.0,5.0,0.072,0.8777860920041434,0.928,0.3
0.5,0.0,5.0,0.18,0.741806171409845,0.8200000000000001,0.3
1.0,0.0,5.0,0.36,0.5493051721096028,0.64,0.3
2.0,0.0,5.0,0.72,0.22160725632016987,0.28,0.3
0.1,0.0,5.0,0.0366,0.9289165635601182,0.9634,0.305
0.2,0.0,5.0,0.0732,0.8741600862001683,0.9268,0.305
0.5,0.0,5.0,0.183,0.7358400625511459,0.817,0.305
1.0,0.0,5.0,0.366,0.5407989547225025,0.634,0.305
2.0,0.0,5.0,0.732,0.21016333777878127,0.268,0.305
0.1,0.0,5.0,0.0372,0.9264070216763997,0.9628,0.31
0.2,0.0,5.0,0.0744,0.8704712215425269,0.9256,0.31
0.5,0.0,5.0,0.186,0.7298364018590359,0.8140000000000001,0.31
1.0,0.0,5.0,0.372,0.5323068339524206,0.628,0.31
2.0,0.0,5.0,0.744,0.19886811638312307,0.256,0.31
0.1,0.0,5.0,0.0378,0.9238300958289307,0.9621999999999999,0.315
0.2,0.0,5.0,0.0756,0.8667197571338099,0.9244,0.315
0.5,0.0,5.0,0.189,0.7237965270636546,0.8109999999999999,0.315
1.0,0.0,5.0,0.378,0.5238308896934676,0.622,0.315
2.0,0.0,5.0,0.756,0.1877254837202973,0.244,0.315
0.1,0.0,5.0,0.038400000000000004,0.9211851626760348,0.9616,0.32
0.2,0.0,5.0,0.07680000000000001,0.8629059760870648,0.9232,0.32
0.5,0.0,5.0,0.192,0.7177217638695157,0.808,0.32
1.0,0.0,5.0,0.384,0.5153731888296769,0.616,0.32
2.0,0.0,5.0,0.768,0.17673922559381228,0.23199999999999998,0.32
0.1,0.0,5.0,0.039,0.9184716350007062,0.961,0.325
0.2,0.0,5.0,0.078,0.859030182948789,0.922,0.325
0.5,0.0,5.0,0.195,0.7116134248933438,0.8049999999999999,0.325
1.0,0.0,5.0,0.39,0.5069357193574244,0.61,0.325
2.0,0.0,5.0,0.78,0.165913211437423,0.21999999999999997,0.325
0.1,0.0,5.0,0.0396,0.9156889593137729,0.9604,0.33
0.2,0.0,5.0,0.0792,0.8550927012408966,0.9208,0.33
0.5,0.0,5.0,0.198,0.7054728087387849,0.802,0.33
1.0,0.0,5.0,0.396,0.49852045714403403,0.604,0.33
2.0,0.0,5.0,0.792,0.1552511659592305,0.20799999999999996,0.33
0.1,0.0,5.0,0.0402,0.9128366134069912,0.9598,0.335
0.2,0.0,5.0,0.0804,0.8510938711209313,0.9196,0.335
0.5,0.0,5.0,0.201,0.6993011991955838,0.7989999999999999,0.335
1.0,0.0,5.0,0.402,0.4901293233369971,0.598,0.335
2.0,0.0,5.0,0.804,0.14475679476042114,0.19599999999999995,0.335
0.1,0.0,5.0,0.0408,0.9099141038748548,0.9592,0.34
0.2,0.0,5.0,0.0816,0.8470340471591858,0.9184,0.34
0.5,0.0,5.0,0.20400000000000001,0.6930998645515389,0.796,0.34
1.0,0.0,5.0,0.40800000000000003,0.4817642224783879,0.592,0.34
2.0,0.0,5.0,0.8160000000000001,0.13443375461799933,0.18399999999999994,0.34
0.1,0.0,5.0,0.04139999999999999,0.9069209636221308,0.9586,0.345
0.2,0.0,5.0,0.08279999999999998,0.8429135962296918,0.9172,0.345
0.5,0.0,5.0,0.207,0.6868700570066444,0.793,0.345
1.0,0.0,5.0,0.414,0.47342701648575924,0.5860000000000001,0.345
2.0,0.0,5.0,0.828,0.12428565091075094,0.17200000000000004,0.345
0.1,0.0,5.0,0.041999999999999996,0.9038567493703927,0.958,0.35
0.2,0.0,5.0,0.08399999999999999,0.838732895511759,0.916,0.35
0.5,0.0,5.0,0.20999999999999996,0.680613012179488,0.79,0.35
1.0,0.0,5.0,0.41999999999999993,0.46511948992735075,0.5800000000000001,0.35
2.0,0.0,5.0,0.8399999999999999,0.11431603791155542,0.16000000000000014,0.35
0.1,0.0,5.0,0.04259999999999999,0.9007210391751139,0.9574,0.355
0.2,0.0,5.0,0.08519999999999998,0.8344923305979298,0.9148000000000001,0.355
0.5,0.0,5.0,0.213,0.6743299486968262,0.787,0.355
1.0,0.0,5.0,0.426,0.4568434714878815,0.5740000000000001,0.355
2.0,0.0,5.0,0.852,0.1045283378560471,0.14800000000000002,0.355
0.1,0.0,5.0,0.043199999999999995,0.8975134299622057,0.9568,0.36
0.2,0.0,5.0,0.08639999999999999,0.8301922937036701,0.9136,0.36
0.5,0.0,5.0,0.21600000000000003,0.6680220678580564,0.784,0.36
1.0,0.0,5.0,0.43200000000000005,0.4486007008205404,0.568,0.36
2.0,0.0,5.0,0.8640000000000001,0.09492603142197986,0.1359999999999999,0.36
0.1,0.0,5.0,0.04379999999999999,0.8942335350907821,0.9562,0.365
0.2,0.0,5.0,0.08759999999999998,0.8258331819739004,0.9124,0.365
0.5,0.0,5.0,0.219,0.66169055336684,0.781,0.365
1.0,0.0,5.0,0.438,0.44039289973902707,0.562,0.365
2.0,0.0,5.0,0.876,0.08551242272651816,0.124,0.365
0.1,0.0,5.0,0.044399999999999995,0.8908809819474259,0.9556,0.37
0.2,0.0,5.0,0.08879999999999999,0.8214153958811575,0.9112,0.37
0.5,0.0,5.0,0.22199999999999998,0.6553365711229548,0.778,0.37
1.0,0.0,5.0,0.44399999999999995,0.4322217587300732,0.556,0.37
2.0,0.0,5.0,0.8879999999999999,0.0762907548415408,0.1120000000000001,0.37
0.1,0.0,5.0,0.045000000000000005,0.8874554095752029,0.955,0.375
0.2,0.0,5.0,0.09000000000000001,0.8169393377101215,0.91,0.375
0.5,0.0,5.0,0.225,0.6489612690670883,0.775,0.375
1.0,0.0,5.0,0.45,0.42408893796756253,0.55,0.375
2.0,0.0,5.0,0.9,0.06726418378878118,0.09999999999999998,0.375
0.1,0.0,5.0,0.04560000000000001,0.8839564663396388,0.9544,0.38
0.2,0.0,5.0,0.09120000000000002,0.8124054101228461,0.9087999999999999,0.38
0.5,0.0,5.0,0.22800000000000004,0.64256577707606,0.772,0.38
1.0,0.0,5.0,0.45600000000000007,0.41599606836667413,0.5439999999999999,0.38
