rho,beta,alpha_BO,alpha_MNNE,alpha_LR_BO,alpha_LR_MNNE
0.301,5,0.3430798,0.5580113348054249,0.9498333333333332,1.5448818793062704
0.302,5,0.3441592,0.5593502659288425,0.9496666666666668,1.5434609986998968
0.303,5,0.3452382,0.5606868562978186,0.9495000000000001,1.5420430591249135
0.304,5,0.3463168,0.5620211098624777,0.9493333333333333,1.540628042386178
0.305,5,0.347395,0.5633530306353609,0.9491666666666667,1.5392159306977076
0.306,5,0.34847279999999997,0.5646826226902044,0.949,1.5378067066726702
0.307,5,0.3495502,0.5660098897696887,0.9488333333333333,1.536400352252141
0.308,5,0.3506272,0.5673348358743028,0.9486666666666668,1.5349968503092608
0.309,5,0.3517038,0.5686574648695647,0.9485000000000001,1.5335961835748777
0.31,5,0.35278000000000004,0.5699777805843067,0.9483333333333335,1.5321983349040502
0.311,5,0.3538558,0.5712957868106809,0.9481666666666667,1.5308032872740645
0.312,5,0.35493119999999995,0.5726114873041308,0.948,1.5294110237824006
0.313,5,0.35600620000000005,0.5739248857834949,0.9478333333333334,1.5280215276450875
0.314,5,0.3570808,0.5752359855370106,0.9476666666666665,1.5266347811491787
0.315,5,0.358155,0.576544790998172,0.9475,1.525250769836434
0.316,5,0.35922880000000007,0.5778513053811314,0.9473333333333336,1.5238694762160636
0.317,5,0.36030219999999996,0.5791555322575983,0.9471666666666666,1.5224908839579345
0.318,5,0.36137520000000006,0.5804574751623451,0.9470000000000003,1.521114976840527
0.319,5,0.3624478,0.5817571375931471,0.9468333333333333,1.519741738749078
0.32,5,0.36352,0.5830545230106865,0.9466666666666667,1.5183711536736628
0.321,5,0.3645918000000001,0.5843496348384438,0.9465000000000001,1.5170032057072789
0.322,5,0.36566319999999997,0.5856424764625731,0.9463333333333331,1.515637879043926
0.323,5,0.3667342,0.5869330512317602,0.9461666666666667,1.5142751579766776
0.324,5,0.3678048,0.5882213624570689,0.946,1.5129150268957532
0.325,5,0.368875,0.5895074134117618,0.9458333333333334,1.5115574702865688
0.326,5,0.3699448000000001,0.5907912073311117,0.9456666666666669,1.5102024727277905
0.327,5,0.3710142,0.5920727474121856,0.9455,1.5088500188893617
0.328,5,0.3720832,0.5933520368136116,0.9453333333333334,1.5075000935305172
0.329,5,0.3731518,0.594629078655322,0.9451666666666666,1.5061526814977761
0.33,5,0.37422,0.5959038760182731,0.945,1.5048077677229117
0.331,5,0.3752878,0.5971764319441379,0.9448333333333333,1.503465337220891
0.332,5,0.3763552,0.5984467494349737,0.9446666666666665,1.5021253750877852
0.333,5,0.37742220000000004,0.5997148318363851,0.9445,1.5007878674584212
0.334,5,0.3784888,0.6009806813024559,0.9443333333333332,1.499452797660818
0.335,5,0.37955500000000003,0.602244301007508,0.9441666666666668,1.49812015175997
0.336,5,0.38062080000000004,0.6035056939726957,0.944,1.4967899156068838
0.337,5,0.38168620000000003,0.6047648629049336,0.9438333333333334,1.4954620744434557
0.338,5,0.3827512,0.6060218106495947,0.9436666666666665,1.4941366140276002
0.339,5,0.3838158,0.6072765397391171,0.9434999999999999,1.4928135195160204
0.34,5,0.38488000000000006,0.6085290529324537,0.9433333333333334,1.4914927767952297
0.341,5,0.38594380000000006,0.6097793524752364,0.9431666666666667,1.4901743706628452
0.342,5,0.38700720000000005,0.6110274417053754,0.943,1.4888582887557877
0.343,5,0.38807020000000003,0.6122733227766113,0.9428333333333334,1.4875445159781613
0.344,5,0.3891328,0.6135169981752666,0.9426666666666669,1.486233038215278
0.345,5,0.39019499999999996,0.614758470339591,0.9425,1.4849238413999784
0.346,5,0.39125679999999996,0.615997741658566,0.9423333333333334,1.4836169115090705
0.347,5,0.39231819999999995,0.6172348144705834,0.9421666666666667,1.482312234559518
0.348,5,0.3933792,0.6184696910619494,0.9420000000000001,1.4810097966042848
0.349,5,0.3944398,0.6197023740397316,0.9418333333333334,1.4797095846220911
0.35,5,0.39549999999999996,0.6209328647443039,0.9416666666666665,1.4784115827245332
0.351,5,0.3965598,0.6221611659304696,0.9415,1.4771157785623685
0.352,5,0.39761919999999995,0.6233872793959692,0.9413333333333332,1.4758221576609118
0.353,5,0.3986782,0.6246112068510927,0.9411666666666667,1.4745307055030517
0.354,5,0.3997368,0.6258329509688215,0.941,1.4732414100019338
0.355,5,0.40079499999999996,0.6270525132334615,0.9408333333333332,1.4719542564165764
0.356,5,0.4018528,0.6282698957104191,0.9406666666666667,1.4706692315318801
0.357,5,0.40291019999999994,0.6294850996106406,0.9404999999999998,1.4693863202862758
0.358,5,0.4039672,0.630698126283723,0.9403333333333334,1.468105508109225
0.359,5,0.4050238,0.6319089780482365,0.9401666666666667,1.4668267828417747
0.36,5,0.40607999999999994,0.6331176562631745,0.94,1.46555013023883
0.361,5,0.4071358,0.6343241613651538,0.9398333333333334,1.464275534083919
0.362,5,0.4081911999999999,0.6355284945596105,0.9396666666666665,1.4630029801096005
0.363,5,0.4092462,0.6367306586204249,0.9395000000000001,1.4617324578063013
0.364,5,0.4103008,0.6379306470517893,0.9393333333333334,1.4604639355581255
0.365,5,0.41135499999999997,0.6391284711764158,0.9391666666666667,1.4591974227772049
0.366,5,0.4124088,0.6403241270137856,0.9390000000000002,1.4579328939293843
0.367,5,0.41346219999999995,0.6415176168639125,0.9388333333333332,1.456670338019783
0.368,5,0.4145152,0.6427089363740215,0.9386666666666666,1.4554097291078387
0.369,5,0.41556780000000004,0.6438980913841097,0.9385000000000001,1.4541510645530933
0.37,5,0.41662,0.6450850821700638,0.9383333333333334,1.4528943292118552
0.371,5,0.4176718,0.6462699091523153,0.9381666666666667,1.4516395084283813
0.372,5,0.41872319999999996,0.6474525733013312,0.938,1.450386588936674
0.373,5,0.4197742,0.6486330742977964,0.9378333333333333,1.4491355547314486
0.374,5,0.42082480000000005,0.6498114151687058,0.9376666666666668,1.4478863974347276
0.375,5,0.421875,0.6509875969328218,0.9375,1.4466391042951596
0.376,5,0.4229248,0.6521616181700609,0.9373333333333334,1.4453936572918016
0.377,5,0.42397419999999997,0.6533334811092288,0.9371666666666666,1.444150046660541
0.378,5,0.4250232,0.6545031860427639,0.9369999999999998,1.4429082584717017
0.379,5,0.42607180000000006,0.6556707335143659,0.9368333333333335,1.4416682794950877
0.38,5,0.42712,0.6568361277527922,0.9366666666666668,1.4404301047210355
0.381,5,0.4281678,0.6579993656746906,0.9364999999999999,1.4391937131992358
0.382,5,0.4292152,0.6591604496795503,0.9363333333333332,1.4379590961595776
0.383,5,0.4302622,0.66031938039471,0.9361666666666666,1.4367262410676893
0.384,5,0.4313088,0.6614761589749985,0.9359999999999999,1.4354951366644932
0.385,5,0.432355,0.6626307869559409,0.9358333333333333,1.4342657726319068
0.386,5,0.43340080000000003,0.6637832630040995,0.9356666666666668,1.4330381325649817
0.387,5,0.43444619999999995,0.664933591796215,0.9354999999999998,1.4318122131701445
0.388,5,0.4354912,0.6660817689226896,0.9353333333333333,1.430587991672443
0.389,5,0.43653580000000003,0.6672277996288014,0.9351666666666667,1.4293654662142274
0.39,5,0.43758,0.6683716743822614,0.9349999999999999,1.4281446033809007
0.391,5,0.4386238,0.669513421493537,0.9348333333333334,1.426925450753489
0.392,5,0.4396672,0.6706530143241073,0.9346666666666665,1.4257079386141736
0.393,5,0.44071020000000005,0.6717904630328055,0.9344999999999999,1.424492075981352
0.394,5,0.44175280000000006,0.6729257815987637,0.9343333333333335,1.4232778798620214
0.395,5,0.44279500000000005,0.6740589310043864,0.9341666666666668,1.4220652552835158
0.396,5,0.44383680000000003,0.6751899505653425,0.934,1.4208542730752156
0.397,5,0.44487819999999995,0.6763188333346115,0.9338333333333333,1.4196449062439367
0.398,5,0.44591920000000007,0.677445573024731,0.9336666666666668,1.4184371294487665
0.399,5,0.4469598000000001,0.6785701762244845,0.9335,1.4172309444955815
0.4,5,0.44799999999999995,0.6796926404148987,0.9333333333333332,1.4160263341977055
0.401,5,0.44903980000000004,0.6808129680925084,0.9331666666666668,1.4148232919628188
0.402,5,0.4500792,0.6819311581964992,0.9330000000000002,1.4136218038899238
0.403,5,0.45111819999999997,0.6830472137420548,0.9328333333333332,1.4124218646444475
0.404,5,0.4521568000000001,0.684161135461673,0.9326666666666669,1.411223464236124
0.405,5,0.453195,0.6852729237551978,0.9325,1.4100265920888844
0.406,5,0.45423280000000005,0.6863825775455741,0.9323333333333333,1.4088312346994543
0.407,5,0.4552702,0.6874901007507516,0.9321666666666667,1.407637388924553
0.408,5,0.4563071999999999,0.6885954931797832,0.9319999999999998,1.4064450432593611
0.409,5,0.4573438,0.6896987556225713,0.9318333333333335,1.4052541883100478
0.41,5,0.45837999999999995,0.6907998890409079,0.9316666666666666,1.4040648151237967
0.411,5,0.4594158,0.6918988995967245,0.9315000000000001,1.402876925378598
0.412,5,0.4604512,0.6929957721234177,0.9313333333333332,1.4016904775959094
0.413,5,0.46148619999999996,0.6940905236635422,0.9311666666666666,1.4005054956891487
0.414,5,0.4625208,0.6951831497016551,0.931,1.399321959946971
0.415,5,0.46355499999999994,0.6962736511449581,0.9308333333333333,1.3981398617368637
0.416,5,0.46458879999999997,0.6973620288596596,0.9306666666666666,1.3969591924272027
0.417,5,0.46562220000000004,0.6984482850541507,0.9305000000000001,1.3957799461513802
0.418,5,0.46665519999999994,0.699532421853288,0.9303333333333333,1.3946021169323923
0.419,5,0.46768780000000004,0.7006144276560259,0.9301666666666667,1.3934256715513642
0.42,5,0.46871999999999997,0.7016943202898149,0.93,1.3922506354956645
0.421,5,0.46975179999999994,0.7027720922581605,0.9298333333333333,1.3910769838839283
0.422,5,0.4707832,0.7038477472188391,0.9296666666666666,1.3899047140972338
0.423,5,0.47181419999999996,0.7049212837440009,0.9294999999999999,1.3887338135224603
0.424,5,0.47284479999999995,0.7059927023283609,0.9293333333333332,1.3875642734441056
0.425,5,0.473875,0.7070620081983059,0.9291666666666666,1.3863960945064822
0.426,5,0.47490479999999996,0.708129197774513,0.9289999999999998,1.3852292601222866
0.427,5,0.47593420000000003,0.709194273521669,0.9288333333333334,1.3840637656550916
0.428,5,0.4769632,0.7102572363799777,0.9286666666666665,1.3828996035435703
0.429,5,0.47799179999999997,0.7113180866517973,0.9285,1.3817367650578813
0.43,5,0.47902,0.7123768259055194,0.9283333333333335,1.3805752440029446
0.431,5,0.48004779999999997,0.7134334537637372,0.9281666666666667,1.379415030478997
0.432,5,0.4810752,0.7144879729961487,0.9279999999999999,1.3782561207487436
0.433,5,0.4821022,0.7155403858124905,0.9278333333333334,1.3770985100317368
0.434,5,0.4831288,0.7165906884104336,0.9276666666666668,1.3759421820476836
0.435,5,0.484155,0.7176388899318497,0.9275,1.3747871454633134
0.436,5,0.4851808,0.7186849756320421,0.9273333333333335,1.37363336321109
0.437,5,0.48620620000000003,0.7197289611210389,0.9271666666666667,1.3724808564474424
0.438,5,0.48723120000000003,0.7207708414165278,0.927,1.3713296069568643
0.439,5,0.4882558,0.7218107282904577,0.9268333333333334,1.3701798183190161
0.44,5,0.48927999999999994,0.7228482965492903,0.9266666666666665,1.3690308646766862
0.441,5,0.4903038,0.7238838709559016,0.9265,1.367883354036095
0.442,5,0.4913272,0.7249173452567915,0.9263333333333333,1.366737076276002
0.443,5,0.4923502,0.7259487191762394,0.9261666666666667,1.365592022528667
0.444,5,0.4933728,0.7269779949322028,0.926,1.364448188686567
0.445,5,0.494395,0.7280051723336252,0.9258333333333333,1.3633055661678373
0.446,5,0.49541680000000005,0.729030252906498,0.9256666666666666,1.3621641496758186
0.447,5,0.49643820000000005,0.7300532375742014,0.9255,1.3610239328378102
0.448,5,0.49745919999999993,0.7310741271557659,0.9253333333333331,1.3598849091439098
0.449,5,0.49847980000000003,0.7320929198361269,0.9251666666666667,1.3587470672533908
0.45,5,0.49949999999999994,0.7331096235964938,0.9249999999999998,1.357610414067581
0.451,5,0.5005198000000001,0.7341242363248216,0.9248333333333334,1.3564749377768321
0.452,5,0.5015392000000001,0.7351367526696181,0.9246666666666666,1.3553406207035732
0.453,5,0.5025582,0.7361471819865095,0.9245,1.354207472381364
0.454,5,0.5035768,0.7371555131030935,0.9243333333333336,1.3530754645798337
0.455,5,0.504595,0.7381617620068904,0.9241666666666667,1.3519446190602387
0.456,5,0.5056128,0.7391659229912441,0.9239999999999998,1.3508149177471567
0.457,5,0.5066302,0.740167994784214,0.9238333333333334,1.349686350810018
0.458,5,0.5076472,0.7411679811991991,0.9236666666666666,1.3485589177569126
0.459,5,0.5086638000000001,0.7421658841575169,0.9235000000000001,1.3474326146650633
0.46,5,0.50968,0.74316169880205,0.9233333333333333,1.3463074253660323
0.461,5,0.5106958,0.7441554314106973,0.9231666666666667,1.3451833539600457
0.462,5,0.5117112,0.7451470820613808,0.923,1.3440603933286088
0.463,5,0.5127262,0.7461366477851173,0.9228333333333333,1.342938530930737
0.464,5,0.5137408,0.747124138524847,0.9226666666666665,1.3418177775230729
0.465,5,0.514755,0.7481095455526066,0.9224999999999999,1.3406981103093307
0.466,5,0.5157688,0.7490928757907396,0.9223333333333333,1.3395795346758574
0.467,5,0.5167822000000001,0.7500741240254012,0.9221666666666668,1.338462034306569
0.468,5,0.5177952,0.7510532965490248,0.922,1.3373456135132207
0.469,5,0.5188077999999999,0.7520303929482165,0.9218333333333332,1.3362302646556796
0.47,5,0.5198200000000001,0.7530054124121992,0.9216666666666669,1.3351159794542542
0.471,5,0.5208318,0.7539783598732671,0.9214999999999999,1.3340027598606992
0.472,5,0.5218432000000001,0.7549492331293047,0.9213333333333334,1.332890595214168
0.473,5,0.5228541999999999,0.755918031123508,0.9211666666666665,1.331779476961783
0.474,5,0.5238647999999999,0.7568847590756159,0.9209999999999999,1.3306694076575527
0.475,5,0.5248750000000001,0.7578493917129914,0.9208333333333336,1.3295603363385815
0.476,5,0.5258847999999999,0.7588120352486849,0.9206666666666666,1.3284524426622635
0.477,5,0.5268942,0.7597725167764533,0.9205,1.327345417149639
0.478,5,0.5279032,0.7607309652598974,0.9203333333333333,1.3262394791839216
0.479,5,0.5289117999999999,0.761687345877713,0.9201666666666666,1.3251345613738919
0.48,5,0.52992,0.7626416598198711,0.9199999999999999,1.3240306594094984
0.481,5,0.5309278,0.7635941859812274,0.9198333333333332,1.3229282501407267
0.482,5,0.5319351999999999,0.7645440911912672,0.9196666666666666,1.3218258838023293
0.483,5,0.5329422,0.7654922106793763,0.9195000000000001,1.320725001172147
0.484,5,0.5339488,0.7664382670064782,0.9193333333333334,1.3196251153692806
0.485,5,0.534955,0.7673822611373982,0.9191666666666667,1.318526221885564
0.486,5,0.5359608,0.7683241937092542,0.9189999999999999,1.3174283156880218
0.487,5,0.5369662,0.7692640660739446,0.9188333333333334,1.3163313930081189
0.488,5,0.5379712,0.7702018789411825,0.9186666666666666,1.3152354490115823
0.489,5,0.5389758,0.7711376328987992,0.9185000000000001,1.3141404786959767
0.49,5,0.53998,0.772071329387264,0.9183333333333333,1.3130464785497689
0.491,5,0.5409838,0.773002969813352,0.9181666666666668,1.3119534450328447
0.492,5,0.5419872,0.7739325524725746,0.918,1.310861369364117
0.493,5,0.5429902,0.7748600813107883,0.9178333333333334,1.3097702523846997
0.494,5,0.5439928,0.7757855577941293,0.9176666666666667,1.308680090745832
0.495,5,0.544995,0.7767089764693378,0.9175000000000001,1.3075908694769995
0.496,5,0.5459968,0.7776303451841952,0.9173333333333333,1.3065025960755967
0.497,5,0.5469982,0.7785496624861875,0.9171666666666667,1.3054152623846202
0.498,5,0.5479991999999999,0.7794669290656833,0.9169999999999999,1.3043288638983992
0.499,5,0.5489998,0.780382145966212,0.9168333333333333,1.303243396737161
0.5,5,0.55,0.7812953139195202,0.9166666666666666,1.3021588565325337
0.501,5,0.5509997999999999,0.782206434135263,0.9165,1.3010752397459464
0.502,5,0.5519992,0.7831155072543983,0.9163333333333334,1.2999925419229719
0.503,5,0.5529982,0.7840225342118532,0.9161666666666668,1.298910759131632
0.504,5,0.5539968000000001,0.7849275148363455,0.9160000000000001,1.2978298856421056
0.505,5,0.554995,0.7858304535843219,0.9158333333333333,1.2967499234064719
0.506,5,0.5559928,0.7867313589624753,0.9156666666666665,1.2956708810317445
0.507,5,0.5569902000000001,0.7876301986913719,0.9155000000000002,1.2945927000186914
0.508,5,0.5579872,0.7885270077831567,0.9153333333333332,1.293515432715152
0.509,5,0.5589837999999999,0.7894217754067163,0.9151666666666666,1.2924390560031374
0.51,5,0.55998,0.7903145083136847,0.915,1.2913635756759554
0.511,5,0.5609758,0.7912051960667603,0.9148333333333334,1.290288969450033
0.512,5,0.5619712,0.7920938479832108,0.9146666666666666,1.2892152473685072
0.513,5,0.5629662,0.7929804661181883,0.9144999999999999,1.2881424075993964
0.514,5,0.5639608,0.793865049409306,0.9143333333333334,1.2870704432706
0.515,5,0.5649550000000001,0.7947475836022391,0.9141666666666669,1.2859993262172154
0.516,5,0.5659488,0.7956280922454009,0.914,1.284929089543606
0.517,5,0.5669422,0.7965065669493362,0.9138333333333332,1.2838597146185304
0.518,5,0.5679352,0.7973830085348378,0.9136666666666666,1.282791197771618
0.519,5,0.5689278,0.7982574199532443,0.9135,1.2817235387817025
0.52,5,0.5699200000000001,0.799129797767139,0.9133333333333334,1.280656727190928
0.521,5,0.5709118,0.8000001471193653,0.9131666666666666,1.2795907663457535
0.522,5,0.5719032000000001,0.8008684662602429,0.913,1.278525648563606
0.523,5,0.5728942,0.8017347581231378,0.9128333333333333,1.2774613736825011
0.524,5,0.5738848,0.8025990235218592,0.9126666666666666,1.2763979381708956
0.525,5,0.574875,0.8034612596122092,0.9125,1.2753353327177923
0.526,5,0.5758648000000001,0.8043214712618648,0.9123333333333334,1.2742735603007995
0.527,5,0.5768542,0.8051796593610587,0.9121666666666667,1.2732126175854819
0.528,5,0.5778432,0.8060358223609609,0.912,1.2721524974131329
0.529,5,0.5788318,0.8068898790092343,0.9118333333333334,1.271093067122297
0.53,5,0.57982,0.8077420859994351,0.9116666666666665,1.270034726414206
0.531,5,0.5808078000000001,0.808592178709865,0.9115000000000001,1.268977053844735
0.532,5,0.5817952000000001,0.809440255708994,0.9113333333333334,1.2679202000454168
0.533,5,0.5827821999999999,0.8102863129708411,0.9111666666666666,1.26686415411326
0.534,5,0.5837688000000001,0.8111303523394257,0.911,1.2658089143873685
0.535,5,0.584755,0.811972374029724,0.9108333333333333,1.2647544766818128
0.536,5,0.5857408000000001,0.8128123787670986,0.9106666666666666,1.2637008376354142
0.537,5,0.5867262000000001,0.8136503680245417,0.9105000000000002,1.2626479950722247
0.538,5,0.5877112,0.8144863417725389,0.9103333333333333,1.2615959445051717
0.539,5,0.5886958000000001,0.815320302415584,0.9101666666666667,1.2605446852436362
0.54,5,0.5896800000000001,0.8161522495340043,0.91,1.2594942122438337
0.541,5,0.5906638,0.8169821842147605,0.9098333333333332,1.2584445228200254
0.542,5,0.5916472,0.8178101077170559,0.9096666666666667,1.2573956145711191
0.543,5,0.5926302,0.8186360206242027,0.9094999999999999,1.2563474840764313
0.544,5,0.5936127999999999,0.8194599242499232,0.9093333333333331,1.2553001290593184
0.545,5,0.5945950000000001,0.8202818189334745,0.9091666666666668,1.2542535457698387
0.546,5,0.5955768,0.8211017061279022,0.9089999999999999,1.253207732185443
0.547,5,0.5965582,0.8219195876697549,0.9088333333333334,1.2521626868826248
0.548,5,0.5975392,0.8227354603928717,0.9086666666666666,1.2511184008407414
0.549,5,0.5985198,0.8235493297188479,0.9085000000000001,1.2500748781403275
0.55,5,0.5995000000000001,0.8243611947483416,0.9083333333333334,1.2490321132550628
0.551,5,0.6004798,0.8251710555286911,0.9081666666666667,1.2479901021305067
0.552,5,0.6014592000000001,0.82597891550285,0.9079999999999999,1.2469488458678288
0.553,5,0.6024382,0.8267847733870753,0.9078333333333333,1.2459083384374252
0.554,5,0.6034168,0.8275886294646737,0.9076666666666665,1.2448685762103997
0.555,5,0.6043950000000001,0.8283904878224404,0.9075000000000002,1.2438295612949557
0.556,5,0.6053728,0.8291903464651841,0.9073333333333332,1.2427912866684412
0.557,5,0.6063502000000001,0.8299882067430355,0.9071666666666667,1.2417537503636078
0.558,5,0.6073272000000001,0.8307840702584172,0.907,1.2407169508040876
0.559,5,0.6083038000000001,0.8315779378483678,0.9068333333333333,1.239680885283792
0.56,5,0.60928,0.8323698100629,0.9066666666666666,1.2386455506888392
0.561,5,0.6102558,0.8331596877184284,0.9065,1.2376109443232743
0.562,5,0.6112312000000001,0.8339475743167559,0.9063333333333333,1.236577067492224
0.563,5,0.6122062,0.8347334637682648,0.9061666666666668,1.235543907294649
0.564,5,0.6131807999999999,0.8355173634856674,0.9059999999999999,1.2345114708712581
0.565,5,0.614155,0.8362992726701847,0.9058333333333334,1.2334797532008626
0.566,5,0.6151288,0.8370788830924574,0.9056666666666667,1.232448296661451
0.567,5,0.6161021999999999,0.8378571214359108,0.9054999999999999,1.2314184618399633
0.568,5,0.6170752,0.8386330645144868,0.9053333333333334,1.2303888857313483
0.569,5,0.6180477999999999,0.8394070184968079,0.9051666666666666,1.229360015373181
0.57,5,0.6190199999999999,0.8401789877976272,0.9049999999999999,1.228331853505303
0.571,5,0.6199918,0.8409489711184859,0.9048333333333334,1.2273043945103415
0.572,5,0.6209631999999999,0.8417169696373773,0.9046666666666665,1.2262776364180905
0.573,5,0.6219341999999999,0.8424829859845985,0.9045000000000001,1.2252515793842331
0.574,5,0.6229047999999999,0.8432470166986858,0.9043333333333332,1.2242262147193466
0.575,5,0.623875,0.8440090676702264,0.9041666666666668,1.2232015473481541
0.576,5,0.6248448,0.8447691363250704,0.904,1.2221775699147432
0.577,5,0.6258142,0.8455272258025008,0.9038333333333333,1.2211542833658304
0.578,5,0.6267832,0.846283335787605,0.9036666666666667,1.2201316836614837
0.579,5,0.6277518,0.8470374673793662,0.9035,1.2191097688246493
0.58,5,0.62872,0.8477896219348541,0.9033333333333332,1.2180885372627215
0.581,5,0.6296878,0.8485397995202034,0.9031666666666669,1.2170679855424604
0.582,5,0.6306552,0.8492880019853574,0.903,1.2160481128083582
0.583,5,0.6316221999999999,0.850034230646179,0.9028333333333333,1.2150289174473685
0.584,5,0.6325888,0.8507784822582711,0.9026666666666666,1.2140103913502727
0.585,5,0.633555,0.8515207638835944,0.9025000000000001,1.2129925411447213
0.586,5,0.6345208,0.8522610717682821,0.9023333333333332,1.2119753580322556
0.587,5,0.6354862,0.8529994103141795,0.9021666666666668,1.2109588448526114
0.588,5,0.6364512,0.8537357773493729,0.902,1.2099429951096556
0.589,5,0.6374157999999999,0.8544701752666524,0.9018333333333332,1.2089278088096382
0.59,5,0.63838,0.8552026040288094,0.9016666666666666,1.207913282526567
0.591,5,0.6393438,0.8559330669796641,0.9015,1.2068994176250198
0.592,5,0.6403072,0.8566615593282841,0.9013333333333334,1.2058862040094092
0.593,5,0.6412702,0.8573881029386883,0.9011666666666668,1.2048736691100173
0.594,5,0.6422327999999999,0.8581126559303893,0.9009999999999999,1.203861750744093
0.595,5,0.643195,0.8588352607675438,0.9008333333333334,1.202850505276672
0.596,5,0.6441568,0.8595558972405289,0.9006666666666667,1.2018399010633796
0.597,5,0.6451182,0.860274570064635,0.9005,1.2008299414637564
0.598,5,0.6460792,0.8609912830810165,0.9003333333333334,1.1998206285967343
0.599,5,0.6470397999999999,0.8617060361991666,0.9001666666666667,1.198811959097338
0.6,5,0.648,0.8624188296083395,0.9000000000000001,1.1978039300115826
0.601,5,0.6489598,0.8631296655222397,0.8998333333333334,1.1967965412122012
0.602,5,0.6499191999999999,0.8638385429150941,0.8996666666666665,1.195789788088447
0.603,5,0.6508782000000001,0.8645454629967856,0.8995000000000002,1.1947836691497868
0.604,5,0.6518368,0.865250428094933,0.8993333333333333,1.1937781844576891
0.605,5,0.6527949999999999,0.8659534380653302,0.8991666666666666,1.1927733306684989
0.606,5,0.6537528,0.8666544934323782,0.899,1.1917691053800583
0.607,5,0.6547101999999999,0.8673535959050456,0.8988333333333333,1.1907655078322978
0.608,5,0.6556672,0.8680507457854372,0.8986666666666666,1.1897625353418821
0.609,5,0.6566238,0.868745943823696,0.8985000000000001,1.1887601858561796
0.61,5,0.6575799999999999,0.8694391923400387,0.8983333333333332,1.1877584594809272
0.611,5,0.6585358,0.8701304913856976,0.8981666666666667,1.186757353226538
0.612,5,0.6594911999999999,0.8708198386574129,0.8979999999999999,1.1857568609169564
0.613,5,0.6604462000000001,0.8715072397596457,0.8978333333333335,1.1847569871664572
0.614,5,0.6614008,0.872192701811522,0.8976666666666667,1.1837577386149865
0.615,5,0.6623549999999999,0.8728762021608936,0.8974999999999999,1.182759081518826
0.616,5,0.6633088,0.8735577653877091,0.8973333333333335,1.1817610462496064
0.617,5,0.6642622,0.8742373828337713,0.8971666666666667,1.1807636180899126
0.618,5,0.6652152,0.8749150588502168,0.897,1.1797667999598391
0.619,5,0.6661678,0.8755907933274978,0.8968333333333335,1.178770588755382
0.62,5,0.6671199999999999,0.8762645812269628,0.8966666666666666,1.177774974767423
0.621,5,0.6680718,0.8769364327372984,0.8965000000000001,1.1767799687832774
0.622,5,0.6690232,0.8776063425943873,0.8963333333333334,1.175785560817775
0.623,5,0.6699742,0.8782743140609691,0.8961666666666667,1.1747917523554963
0.624,5,0.6709248,0.8789403465992374,0.8959999999999999,1.17379853979599
0.625,5,0.671875,0.8796044427754394,0.8958333333333334,1.172805923700586
0.626,5,0.6728248,0.8802666026969326,0.8956666666666666,1.1718139013537443
0.627,5,0.6737742000000001,0.880926826559229,0.8955000000000002,1.1708224701744139
0.628,5,0.6747232,0.8815851171301758,0.8953333333333332,1.1698316310113799
0.629,5,0.6756718,0.8822414726098333,0.8951666666666667,1.168841378656377
0.63,5,0.67662,0.8828958957825107,0.8949999999999999,1.16785171399803
0.631,5,0.6775678,0.883548388391165,0.8948333333333335,1.1668626365440635
0.632,5,0.6785152000000001,0.8841989482274666,0.8946666666666668,1.1658741405952884
0.633,5,0.6794621999999999,0.8848475787044641,0.8944999999999997,1.1648862278889733
0.634,5,0.6804087999999999,0.8854942800510007,0.8943333333333333,1.1638988959660892
0.635,5,0.681355,0.8861390540404889,0.8941666666666668,1.1629121444100905
0.636,5,0.6823008,0.8867818994539095,0.8940000000000001,1.1619259688861496
0.637,5,0.6832462,0.8874228188910959,0.8938333333333335,1.160940370082543
0.638,5,0.6841912,0.8880618124826367,0.8936666666666667,1.1599553454579894
0.639,5,0.6851358,0.8886988816140062,0.8934999999999998,1.1589708941236387
0.64,5,0.68608,0.8893270024835556,0.8933333333333333,1.1579778678171295
0.641,5,0.6870238000000001,0.8899665563817639,0.8931666666666667,1.1570028034084292
0.642,5,0.6879672,0.8905985498724773,0.8929999999999999,1.1560209629705052
0.643,5,0.6889102,0.8912279302948692,0.8928333333333334,1.155038789910406
0.644,5,0.6898527999999999,0.8918553958838571,0.8926666666666665,1.1540571892907052
0.645,5,0.690795,0.8924809282291484,0.8925000000000001,1.1530761346629823
0.646,5,0.6917368,0.8931045493472339,0.8923333333333334,1.1520956518927166
0.647,5,0.6926782,0.8937262535201987,0.8921666666666668,1.1511157309636768
0.648,5,0.6936192,0.8943460409210028,0.8919999999999999,1.1501363694971742
0.649,5,0.6945598,0.8949639130701729,0.8918333333333333,1.1491575668594927
0.65,5,0.6955,0.8955798688183031,0.8916666666666666,1.1481793189978242
0.651,5,0.6964398,0.8961939103582182,0.8915000000000002,1.1472016261625937
0.652,5,0.6973792000000001,0.89680604159703,0.8913333333333334,1.14622449079375
0.653,5,0.6983181999999999,0.8974162604924594,0.8911666666666666,1.1452479077239144
0.654,5,0.6992568,0.8980245653694807,0.891,1.144271872285271
0.655,5,0.700195,0.8986309608480285,0.8908333333333333,1.1432963878473645
0.656,5,0.7011328000000001,0.8992354464265866,0.8906666666666667,1.1423214512532858
0.657,5,0.7020702000000001,0.899838025310643,0.8905000000000001,1.1413470640672794
