rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
0.5,0.0,Inf,0.16,0.5711999999999999,0.84,0.32
0.5,0.0,1.0,0.165,0.8209083810697713,0.835,0.165
0.5,0.0,2.0,0.165,0.8073100686090582,0.835,0.22
0.5,0.0,5.0,0.165,0.7710259430454057,0.835,0.275
0.5,0.0,10.0,0.165,0.7258758169100421,0.835,0.30000000000000004
0.5,0.0,100.0,0.165,0.590556933814901,0.835,0.32673267326732675
0.5,0.0,1000.0,0.165,0.5627879141926901,0.835,0.32967032967032966
0.5,0.0,Inf,0.165,0.55945,0.835,0.33
0.5,0.0,1.0,0.17,0.8147567825921471,0.83,0.17
0.5,0.0,2.0,0.17,0.8001119311924271,0.83,0.22666666666666668
0.5,0.0,5.0,0.17,0.7614046110863883,0.83,0.2833333333333334
0.5,0.0,10.0,0.17,0.7140582678836049,0.83,0.30909090909090914
0.5,0.0,100.0,0.17,0.5778996121567039,0.83,0.33663366336633666
0.5,0.0,1000.0,0.17,0.5510026790069493,0.83,0.33966033966033965
0.5,0.0,Inf,0.17,0.5477999999999998,0.83,0.34
0.5,0.0,1.0,0.175,0.808557333462964,0.825,0.175
0.5,0.0,2.0,0.175,0.7928316731252922,0.825,0.2333333333333333
0.5,0.0,5.0,0.175,0.7516625706287072,0.825,0.2916666666666667
0.5,0.0,10.0,0.175,0.7021573989355587,0.825,0.3181818181818182
0.5,0.0,100.0,0.175,0.5653732418077007,0.825,0.3465346534653465
0.5,0.0,1000.0,0.175,0.5393247624938466,0.825,0.34965034965034963
0.5,0.0,Inf,0.175,0.5362500000000003,0.825,0.35
0.5,0.0,1.0,0.18,0.8023105718796751,0.8200000000000001,0.18
0.5,0.0,2.0,0.18,0.7854710711130112,0.8200000000000001,0.24
0.5,0.0,5.0,0.18,0.741806171409845,0.8200000000000001,0.3
0.5,0.0,10.0,0.18,0.6901842383487016,0.8200000000000001,0.3272727272727272
0.5,0.0,100.0,0.18,0.5529768854026186,0.8200000000000001,0.3564356435643564
0.5,0.0,1000.0,0.18,0.5277536774676141,0.8200000000000001,0.3596403596403596
0.5,0.0,Inf,0.18,0.5247999999999999,0.8200000000000001,0.36
0.5,0.0,1.0,0.185,0.7960171174337732,0.815,0.185
0.5,0.0,2.0,0.185,0.7780320052958364,0.815,0.24666666666666667
0.5,0.0,5.0,0.185,0.7318417117032724,0.815,0.30833333333333335
0.5,0.0,10.0,0.185,0.6781493170222075,0.815,0.33636363636363636
0.5,0.0,100.0,0.185,0.5407095777046158,0.815,0.36633663366336633
0.5,0.0,1000.0,0.185,0.5162887686599922,0.815,0.3696303696303696
0.5,0.0,Inf,0.185,0.5134500000000004,0.815,0.37
0.5,0.0,1.0,0.19,0.7896776717828392,0.81,0.19
0.5,0.0,2.0,0.19,0.7705164444212294,0.81,0.25333333333333335
0.5,0.0,5.0,0.19,0.7217754173883744,0.81,0.31666666666666665
0.5,0.0,10.0,0.19,0.6660626777627708,0.81,0.34545454545454546
0.5,0.0,100.0,0.19,0.5285703423328437,0.81,0.37623762376237624
0.5,0.0,1000.0,0.19,0.5049296908269398,0.81,0.37962037962037964
0.5,0.0,Inf,0.19,0.5022000000000004,0.81,0.38
0.5,0.0,1.0,0.195,0.7832929672588688,0.8049999999999999,0.195
0.5,0.0,2.0,0.195,0.7629264320316846,0.8049999999999999,0.26
0.5,0.0,5.0,0.195,0.7116134248933438,0.8049999999999999,0.325
0.5,0.0,10.0,0.195,0.653933881799164,0.8049999999999999,0.35454545454545455
0.5,0.0,100.0,0.195,0.516558251041743,0.8049999999999999,0.38613861386138615
0.5,0.0,1000.0,0.195,0.4936759359242233,0.8049999999999999,0.38961038961038963
0.5,0.0,Inf,0.195,0.4910500000000001,0.8049999999999999,0.39
0.5,0.0,1.0,0.2,0.776863847886456,0.8,0.2
0.5,0.0,2.0,0.2,0.7552640738810819,0.8,0.26666666666666666
0.5,0.0,5.0,0.2,0.7013617674713201,0.8,0.3333333333333333
0.5,0.0,10.0,0.2,0.641772027889653,0.8,0.36363636363636365
0.5,0.0,100.0,0.2,0.504672346904389,0.8,0.39603960396039606
0.5,0.0,1000.0,0.2,0.4825271832509693,0.8,0.3996003996003996
0.5,0.0,Inf,0.2,0.4800000000000002,0.8,0.4
0.5,0.0,1.0,0.205,0.7703911751027824,0.795,0.205
0.5,0.0,2.0,0.205,0.7475315263137858,0.795,0.2733333333333333
0.5,0.0,5.0,0.205,0.6910263643285618,0.795,0.3416666666666666
0.5,0.0,10.0,0.205,0.629585766160659,0.795,0.3727272727272727
0.5,0.0,100.0,0.205,0.4929117405649768,0.795,0.40594059405940597
0.5,0.0,1000.0,0.205,0.4714831407011709,0.795,0.4095904095904096
0.5,0.0,Inf,0.205,0.46904999999999974,0.795,0.41
0.5,0.0,1.0,0.21,0.7638758752451369,0.79,0.21
0.5,0.0,2.0,0.21,0.7397309857067689,0.79,0.27999999999999997
0.5,0.0,5.0,0.21,0.6806130121794858,0.79,0.35000000000000003
0.5,0.0,10.0,0.21,0.6173833086917357,0.79,0.38181818181818183
0.5,0.0,100.0,0.21,0.4812755812916716,0.79,0.4158415841584158
0.5,0.0,1000.0,0.21,0.4605433506895167,0.79,0.4195804195804196
0.5,0.0,Inf,0.21,0.45819999999999994,0.79,0.42
0.5,0.0,1.0,0.215,0.7573189178291764,0.785,0.215
0.5,0.0,2.0,0.215,0.7318646789001673,0.785,0.2866666666666667
0.5,0.0,5.0,0.215,0.6701273788556206,0.785,0.35833333333333334
0.5,0.0,10.0,0.215,0.6051724595209866,0.785,0.3909090909090909
0.5,0.0,100.0,0.215,0.4697630817812326,0.785,0.42574257425742573
0.5,0.0,1000.0,0.215,0.449707644410553,0.785,0.42957042957042957
0.5,0.0,Inf,0.215,0.4474500000000001,0.785,0.43
0.5,0.0,1.0,0.22,0.750721312237341,0.78,0.22
0.5,0.0,2.0,0.22,0.7239348545623336,0.78,0.29333333333333333
0.5,0.0,5.0,0.22,0.6595749986433136,0.78,0.3666666666666667
0.5,0.0,10.0,0.22,0.5929605851523427,0.78,0.4
0.5,0.0,100.0,0.22,0.45837346229319165,0.78,0.43564356435643564
0.5,0.0,1000.0,0.22,0.4389756882382787,0.78,0.43956043956043955
0.5,0.0,Inf,0.22,0.43679999999999997,0.78,0.44
0.5,0.0,1.0,0.225,0.744084094014812,0.775,0.225
0.5,0.0,2.0,0.225,0.7159437754306675,0.775,0.3
0.5,0.0,5.0,0.225,0.6489612690670883,0.775,0.375
0.5,0.0,10.0,0.225,0.5807547099251229,0.775,0.4090909090909091
0.5,0.0,100.0,0.225,0.4471061136902158,0.775,0.44554455445544555
0.5,0.0,1000.0,0.225,0.4283473195297216,0.775,0.44955044955044954
0.5,0.0,Inf,0.225,0.4262499999999998,0.775,0.45
0.5,0.0,1.0,0.23,0.7374083711309116,0.77,0.23
0.5,0.0,2.0,0.23,0.7078937113667629,0.77,0.3066666666666667
0.5,0.0,5.0,0.23,0.6382914488768812,0.77,0.38333333333333336
0.5,0.0,10.0,0.23,0.5685614681169723,0.77,0.4181818181818182
0.5,0.0,100.0,0.23,0.4359604657238021,0.77,0.45544554455445546
0.5,0.0,1000.0,0.23,0.41782226242885334,0.77,0.4595404595404595
0.5,0.0,Inf,0.23,0.4157999999999994,0.77,0.46
0.5,0.0,1.0,0.235,0.7306952188205833,0.765,0.235
0.5,0.0,2.0,0.235,0.6997869331637218,0.765,0.3133333333333333
0.5,0.0,5.0,0.235,0.6275706570063229,0.765,0.3916666666666666
0.5,0.0,10.0,0.235,0.5563871408561718,0.765,0.4272727272727272
0.5,0.0,100.0,0.235,0.42493611961831557,0.765,0.46534653465346537
0.5,0.0,1000.0,0.235,0.40740033467212766,0.765,0.4695304695304695
0.5,0.0,Inf,0.235,0.40544999999999964,0.765,0.47
0.5,0.0,1.0,0.24,0.7239457662893585,0.76,0.24
0.5,0.0,2.0,0.24,0.691625707043922,0.76,0.32
0.5,0.0,5.0,0.24,0.6168038724492668,0.76,0.39999999999999997
0.5,0.0,10.0,0.24,0.5442376714930725,0.76,0.43636363636363634
0.5,0.0,100.0,0.24,0.41403295751166846,0.76,0.4752475247524752
0.5,0.0,1000.0,0.24,0.3970811394546383,0.76,0.47952047952047955
0.5,0.0,Inf,0.24,0.3952,0.76,0.48
