rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
0.2,0.0,1.0,0.08600000000000001,0.8989877511293208,0.914,0.215
0.5,0.0,1.0,0.215,0.7573189178291764,0.785,0.215
1.0,0.0,1.0,0.43,0.5355105321775755,0.5700000000000001,0.215
2.0,0.0,1.0,0.86,0.12536847888416092,0.14,0.215
0.1,0.0,1.0,0.044000000000000004,0.9469156252388342,0.956,0.22
0.2,0.0,1.0,0.08800000000000001,0.8959581896425466,0.912,0.22
0.5,0.0,1.0,0.22,0.750721312237341,0.78,0.22
1.0,0.0,1.0,0.44,0.5240631030790581,0.56,0.22
2.0,0.0,1.0,0.88,0.1066809449718481,0.12,0.22
0.1,0.0,1.0,0.045000000000000005,0.945258227343257,0.955,0.225
0.2,0.0,1.0,0.09000000000000001,0.8928867180293311,0.91,0.225
0.5,0.0,1.0,0.225,0.744084094014812,0.775,0.225
1.0,0.0,1.0,0.45,0.5126239606361659,0.55,0.225
2.0,0.0,1.0,0.9,0.08822350746287311,0.09999999999999998,0.225
0.1,0.0,1.0,0.046000000000000006,0.9435692025755963,0.954,0.23
0.2,0.0,1.0,0.09200000000000001,0.8897729986052604,0.908,0.23
0.5,0.0,1.0,0.23,0.7374083711309116,0.77,0.23
1.0,0.0,1.0,0.46,0.5011963712790699,0.54,0.23
2.0,0.0,1.0,0.92,0.07001202774520854,0.07999999999999996,0.23
0.1,0.0,1.0,0.047,0.941847717057073,0.953,0.235
0.2,0.0,1.0,0.094,0.8866167287778404,0.906,0.235
0.5,0.0,1.0,0.235,0.7306952188205833,0.765,0.235
1.0,0.0,1.0,0.47,0.4897834044868704,0.53,0.235
2.0,0.0,1.0,0.94,0.05206338623299234,0.06000000000000005,0.235
0.1,0.0,1.0,0.048,0.9400932634586325,0.952,0.24
0.2,0.0,1.0,0.096,0.883417777697512,0.904,0.24
0.5,0.0,1.0,0.24,0.7239457662893585,0.76,0.24
1.0,0.0,1.0,0.48,0.47838825435766263,0.52,0.24
2.0,0.0,1.0,0.96,0.034397031260226085,0.040000000000000036,0.24
0.1,0.0,1.0,0.049,0.9383050172542688,0.951,0.245
0.2,0.0,1.0,0.098,0.8801757804792595,0.902,0.245
0.5,0.0,1.0,0.245,0.7171611759462018,0.755,0.245
1.0,0.0,1.0,0.49,0.46701406294076186,0.51,0.245
2.0,0.0,1.0,0.98,0.01703436852099105,0.020000000000000018,0.245
0.1,0.0,1.0,0.05,0.9364824693947971,0.95,0.25
0.2,0.0,1.0,0.1,0.8768906570672924,0.9,0.25
0.5,0.0,1.0,0.25,0.7103425901800111,0.75,0.25
1.0,0.0,1.0,0.5,0.4556639827828207,0.5,0.25
2.0,0.0,1.0,1.0,7.10278164252065e-5,0.0,0.25
0.1,0.0,1.0,0.051000000000000004,0.9346247281107857,0.949,0.255
0.2,0.0,1.0,0.10200000000000001,0.8735622425450036,0.898,0.255
0.5,0.0,1.0,0.255,0.703491209806337,0.745,0.255
1.0,0.0,1.0,0.51,0.44434113629788785,0.49,0.255
2.0,0.0,1.0,1.02,0.0,0.0,0.255
0.1,0.0,1.0,0.052000000000000005,0.9327314823969917,0.948,0.26
0.2,0.0,1.0,0.10400000000000001,0.8701904394717185,0.896,0.26
0.5,0.0,1.0,0.26,0.6966082012244587,0.74,0.26
1.0,0.0,1.0,0.52,0.4330486466736112,0.48,0.26
2.0,0.0,1.0,1.04,0.0,0.0,0.26
0.1,0.0,1.0,0.053000000000000005,0.9308018064758413,0.947,0.265
0.2,0.0,1.0,0.10600000000000001,0.8667751887801224,0.894,0.265
0.5,0.0,1.0,0.265,0.6896947854968944,0.735,0.265
1.0,0.0,1.0,0.53,0.4217896246865708,0.47,0.265
2.0,0.0,1.0,1.06,0.0,0.0,0.265
0.1,0.0,1.0,0.054000000000000006,0.9288352112792756,0.946,0.27
0.2,0.0,1.0,0.10800000000000001,0.8633164284108125,0.892,0.27
0.5,0.0,1.0,0.27,0.6827521412342967,0.73,0.27
1.0,0.0,1.0,0.54,0.41056717942661125,0.45999999999999996,0.27
2.0,0.0,1.0,1.08,0.0,0.0,0.27
0.1,0.0,1.0,0.05500000000000001,0.9268314457892302,0.945,0.275
0.2,0.0,1.0,0.11000000000000001,0.8598141630907216,0.89,0.275
0.5,0.0,1.0,0.275,0.6757815244202068,0.725,0.275
1.0,0.0,1.0,0.55,0.39938444357417735,0.44999999999999996,0.275
2.0,0.0,1.0,1.1,0.0,0.0,0.275
0.1,0.0,1.0,0.05600000000000001,0.9247895427077084,0.944,0.28
0.2,0.0,1.0,0.11200000000000002,0.8562684110748635,0.888,0.28
0.5,0.0,1.0,0.28,0.668784097516676,0.72,0.28
1.0,0.0,1.0,0.56,0.388244386857755,0.43999999999999995,0.28
2.0,0.0,1.0,1.12,0.0,0.0,0.28
0.1,0.0,1.0,0.056999999999999995,0.9227091716683999,0.9430000000000001,0.285
0.2,0.0,1.0,0.11399999999999999,0.8526792168823709,0.886,0.285
0.5,0.0,1.0,0.285,0.6617610840594037,0.7150000000000001,0.285
1.0,0.0,1.0,0.57,0.377150211863988,0.43000000000000005,0.285
2.0,0.0,1.0,1.14,0.0,0.0,0.285
0.1,0.0,1.0,0.057999999999999996,0.9205898379649834,0.942,0.29
0.2,0.0,1.0,0.11599999999999999,0.8490466252986972,0.884,0.29
0.5,0.0,1.0,0.29,0.6547136954886116,0.71,0.29
1.0,0.0,1.0,0.58,0.36610500758140463,0.42000000000000004,0.29
2.0,0.0,1.0,1.16,0.0,0.0,0.29
0.1,0.0,1.0,0.059,0.918431007278251,0.9410000000000001,0.295
0.2,0.0,1.0,0.118,0.8453707651882336,0.882,0.295
0.5,0.0,1.0,0.295,0.6476431638080136,0.7050000000000001,0.295
1.0,0.0,1.0,0.59,0.35511185902575626,0.41000000000000003,0.295
2.0,0.0,1.0,1.18,0.0,0.0,0.295
0.1,0.0,1.0,0.06,0.9162322313416946,0.94,0.3
0.2,0.0,1.0,0.12,0.8416517216065984,0.88,0.3
0.5,0.0,1.0,0.3,0.640550655526914,0.7,0.3
1.0,0.0,1.0,0.6,0.3441738609781325,0.4,0.3
2.0,0.0,1.0,1.2,0.0,0.0,0.3
0.1,0.0,1.0,0.061,0.9139931454544463,0.9390000000000001,0.305
0.2,0.0,1.0,0.122,0.8378895955854218,0.878,0.305
0.5,0.0,1.0,0.305,0.6334373745725538,0.6950000000000001,0.305
1.0,0.0,1.0,0.61,0.33329415389419736,0.39,0.305
2.0,0.0,1.0,1.22,0.0,0.0,0.305
0.1,0.0,1.0,0.062,0.9117132024389804,0.938,0.31
0.2,0.0,1.0,0.124,0.8340846513979635,0.876,0.31
0.5,0.0,1.0,0.31,0.6263045372700533,0.69,0.31
1.0,0.0,1.0,0.62,0.32247584697756326,0.38,0.31
2.0,0.0,1.0,1.24,0.0,0.0,0.31
0.1,0.0,1.0,0.063,0.9093921695750536,0.937,0.315
0.2,0.0,1.0,0.126,0.8302369409878342,0.874,0.315
0.5,0.0,1.0,0.315,0.6191532986262817,0.685,0.315
1.0,0.0,1.0,0.63,0.31172209796328243,0.37,0.315
2.0,0.0,1.0,1.26,0.0,0.0,0.315
0.1,0.0,1.0,0.064,0.9070294881114862,0.9359999999999999,0.32
0.2,0.0,1.0,0.128,0.8263466956866896,0.872,0.32
0.5,0.0,1.0,0.32,0.6119848718609142,0.6799999999999999,0.32
1.0,0.0,1.0,0.64,0.30103607742253535,0.36,0.32
2.0,0.0,1.0,1.28,0.0,0.0,0.32
0.1,0.0,1.0,0.065,0.9046249506632938,0.935,0.325
0.2,0.0,1.0,0.13,0.8224140818552496,0.87,0.325
0.5,0.0,1.0,0.325,0.6048003811383752,0.675,0.325
1.0,0.0,1.0,0.65,0.2904209920958992,0.35,0.325
2.0,0.0,1.0,1.3,0.0,0.0,0.325
0.1,0.0,1.0,0.066,0.9021781259974069,0.9339999999999999,0.33
0.2,0.0,1.0,0.132,0.8184393684707747,0.868,0.33
0.5,0.0,1.0,0.33,0.5976010017051441,0.6699999999999999,0.33
1.0,0.0,1.0,0.66,0.2798800158620357,0.33999999999999997,0.33
2.0,0.0,1.0,1.32,0.0,0.0,0.33
0.1,0.0,1.0,0.067,0.8996887638371118,0.933,0.335
0.2,0.0,1.0,0.134,0.8144227427857189,0.866,0.335
0.5,0.0,1.0,0.335,0.5903878851490307,0.665,0.335
1.0,0.0,1.0,0.67,0.2694164949281509,0.32999999999999996,0.335
2.0,0.0,1.0,1.34,0.0,0.0,0.335
0.1,0.0,1.0,0.068,0.8971564544944356,0.9319999999999999,0.34
0.2,0.0,1.0,0.136,0.8103644099856833,0.864,0.34
0.5,0.0,1.0,0.34,0.583162179134774,0.6599999999999999,0.34
1.0,0.0,1.0,0.68,0.2590337168619634,0.31999999999999995,0.34
2.0,0.0,1.0,1.36,0.0,0.0,0.34
0.1,0.0,1.0,0.06899999999999999,0.8945810585590193,0.931,0.345
0.2,0.0,1.0,0.13799999999999998,0.8062646633583949,0.862,0.345
0.5,0.0,1.0,0.345,0.5759249954430472,0.655,0.345
1.0,0.0,1.0,0.69,0.2487350472405766,0.31000000000000005,0.345
2.0,0.0,1.0,1.38,0.0,0.0,0.345
0.1,0.0,1.0,0.06999999999999999,0.8919622355266534,0.93,0.35
0.2,0.0,1.0,0.13999999999999999,0.8021237123188537,0.86,0.35
0.5,0.0,1.0,0.35,0.5686774563170833,0.65,0.35
1.0,0.0,1.0,0.7,0.23852391431444897,0.30000000000000004,0.35
2.0,0.0,1.0,1.4,0.0,0.0,0.35
0.1,0.0,1.0,0.071,0.8892996702584604,0.929,0.355
0.2,0.0,1.0,0.142,0.7979418722199073,0.858,0.355
0.5,0.0,1.0,0.355,0.5614206622982508,0.645,0.355
1.0,0.0,1.0,0.71,0.22840381300281531,0.29000000000000004,0.355
2.0,0.0,1.0,1.42,0.0,0.0,0.355
0.1,0.0,1.0,0.072,0.8865932427210743,0.928,0.36
0.2,0.0,1.0,0.144,0.7937193501734763,0.856,0.36
0.5,0.0,1.0,0.36,0.5541556882197759,0.64,0.36
1.0,0.0,1.0,0.72,0.2183783163297619,0.28,0.36
2.0,0.0,1.0,1.44,0.0,0.0,0.36
0.1,0.0,1.0,0.073,0.8838425920834467,0.927,0.365
0.2,0.0,1.0,0.146,0.78945644174559,0.854,0.365
0.5,0.0,1.0,0.365,0.5468836575180273,0.635,0.365
1.0,0.0,1.0,0.73,0.20845108977172178,0.27,0.365
2.0,0.0,1.0,1.46,0.0,0.0,0.365
0.1,0.0,1.0,0.074,0.8810475541093964,0.926,0.37
0.2,0.0,1.0,0.148,0.785153399705899,0.852,0.37
0.5,0.0,1.0,0.37,0.5396056177273996,0.63,0.37
1.0,0.0,1.0,0.74,0.19862589799619834,0.26,0.37
2.0,0.0,1.0,1.48,0.0,0.0,0.37
0.1,0.0,1.0,0.07500000000000001,0.8782079021896517,0.925,0.375
0.2,0.0,1.0,0.15000000000000002,0.7808105113964939,0.85,0.375
0.5,0.0,1.0,0.375,0.5323226207720011,0.625,0.375
1.0,0.0,1.0,0.75,0.18890662151724003,0.25,0.375
2.0,0.0,1.0,1.5,0.0,0.0,0.375
0.1,0.0,1.0,0.07600000000000001,0.875323462363432,0.9239999999999999,0.38
0.2,0.0,1.0,0.15200000000000002,0.7764281176418331,0.848,0.38
0.5,0.0,1.0,0.38,0.5250357120596998,0.62,0.38
1.0,0.0,1.0,0.76,0.17929720629338985,0.24,0.38
2.0,0.0,1.0,1.52,0.0,0.0,0.38
0.1,0.0,1.0,0.07700000000000001,0.8723940538256097,0.923,0.385
0.2,0.0,1.0,0.15400000000000003,0.7720063110078351,0.846,0.385
0.5,0.0,1.0,0.385,0.5177459213930337,0.615,0.385
1.0,0.0,1.0,0.77,0.16980189017057523,0.22999999999999998,0.385
2.0,0.0,1.0,1.54,0.0,0.0,0.385
0.1,0.0,1.0,0.07800000000000001,0.8694195031168083,0.9219999999999999,0.39
0.2,0.0,1.0,0.15600000000000003,0.7675455805309629,0.844,0.39
0.5,0.0,1.0,0.39,0.5104542515814091,0.61,0.39
1.0,0.0,1.0,0.78,0.1604249569719679,0.21999999999999997,0.39
2.0,0.0,1.0,1.56,0.0,0.0,0.39
0.1,0.0,1.0,0.07900000000000001,0.866399417517881,0.921,0.395
0.2,0.0,1.0,0.15800000000000003,0.7630461079554969,0.842,0.395
0.5,0.0,1.0,0.395,0.503161711399401,0.605,0.395
1.0,0.0,1.0,0.79,0.15117089147980445,0.20999999999999996,0.395
2.0,0.0,1.0,1.58,0.0,0.0,0.395
0.1,0.0,1.0,0.08000000000000002,0.8633341725058207,0.9199999999999999,0.4
0.2,0.0,1.0,0.16000000000000003,0.7585081848563009,0.84,0.4
0.5,0.0,1.0,0.4,0.4958692935535851,0.6,0.4
1.0,0.0,1.0,0.8,0.14204452317417682,0.19999999999999996,0.4
