rho,delta,beta,alpha,mmse,mse_ridge_opt
1.0,0.1,1.0,1.03,0.2251560448697033,0.25783896914715865
0.2,0.1,2.0,1.03,0.03649757630222472,0.25783896914715865
1.0,0.1,2.0,1.03,0.20394240628208304,0.25783896914715865
0.2,0.1,1.0,1.04,0.05147604709119835,0.2538826948140329
1.0,0.1,1.0,1.04,0.2216793559097311,0.2538826948140329
0.2,0.1,2.0,1.04,0.03603065671512984,0.2538826948140329
1.0,0.1,2.0,1.04,0.2007669825431483,0.2538826948140329
0.2,0.1,1.0,1.05,0.05075756637452156,0.25
1.0,0.1,1.0,1.05,0.2182784052072676,0.25
0.2,0.1,2.0,1.05,0.03557546964110769,0.25
1.0,0.1,2.0,1.05,0.1976659443630817,0.25
0.2,0.1,1.0,1.06,0.050058669307918136,0.24619012860600187
1.0,0.1,1.0,1.06,0.2149516591452275,0.24619012860600187
0.2,0.1,2.0,1.06,0.03513157609484663,0.24619012860600187
1.0,0.1,2.0,1.06,0.1946374589112957,0.24619012860600187
0.2,0.1,1.0,1.07,0.04937857307701443,0.24245228660065876
1.0,0.1,1.0,1.07,0.21169759063311588,0.24245228660065876
0.2,0.1,2.0,1.07,0.03469856478325495,0.24245228660065876
1.0,0.1,2.0,1.07,0.19167972011350287,0.24245228660065876
0.2,0.1,1.0,1.08,0.048716536708861446,0.2387856444554719
1.0,0.1,1.0,1.08,0.20851467646987842,0.2387856444554719
0.2,0.1,2.0,1.08,0.034276039892546906,0.2387856444554719
1.0,0.1,2.0,1.08,0.18879095021744097,0.2387856444554719
0.2,0.1,1.0,1.09,0.048071858123058364,0.23518933962198119
1.0,0.1,1.0,1.09,0.20540140087721093,0.23518933962198119
0.2,0.1,2.0,1.09,0.033863636332371994,0.23518933962198119
1.0,0.1,2.0,1.09,0.18596940115638294,0.23518933962198119
0.2,0.1,1.0,1.1,0.04744386810662893,0.23166247903554005
1.0,0.1,1.0,1.1,0.20235625937516177,0.23166247903554005
0.2,0.1,2.0,1.1,0.0334609863271802,0.23166247903554005
1.0,0.1,2.0,1.1,0.18321335572188646,0.23166247903554005
0.2,0.1,1.0,1.11,0.04683193359151461,0.22820414163092273
1.0,0.1,1.0,1.11,0.19937775788435352,0.22820414163092273
0.2,0.1,2.0,1.11,0.033067753434621316,0.22820414163092273
1.0,0.1,2.0,1.11,0.1805211285573074,0.22820414163092273
0.2,0.1,1.0,1.12,0.04623545205066226,0.22481338085566416
1.0,0.1,1.0,1.12,0.19646441637610057,0.22481338085566416
0.2,0.1,2.0,1.12,0.03268361225418226,0.22481338085566416
1.0,0.1,2.0,1.12,0.17789106698357415,0.22481338085566416
0.2,0.1,1.0,1.13,0.04565384948421736,0.22148922716782482
1.0,0.1,1.0,1.13,0.19361476852269144,0.22148922716782482
0.2,0.1,2.0,1.13,0.03230990460857974,0.22148922716782482
1.0,0.1,2.0,1.13,0.17532155166858832,0.22148922716782482
0.2,0.1,1.0,1.14,0.04508658286266942,0.21823069050575528
1.0,0.1,1.0,1.14,0.1908273679845809,0.21823069050575528
0.2,0.1,2.0,1.14,0.031941378803753806,0.21823069050575528
1.0,0.1,2.0,1.14,0.17281099715142212,0.21823069050575528
0.2,0.1,1.0,1.15,0.04453313065650644,0.21503676271838612
1.0,0.1,1.0,1.15,0.18810078341358039,0.21503676271838612
0.2,0.1,2.0,1.15,0.03158270652449224,0.21503676271838612
1.0,0.1,2.0,1.15,0.17035785223220146,0.21503676271838612
0.2,0.1,1.0,1.16,0.04399299746170893,0.21190641994557524
1.0,0.1,1.0,1.16,0.18543340725442947,0.21190641994557524
0.2,0.1,2.0,1.16,0.0312319653222789,0.21190641994557524
1.0,0.1,2.0,1.16,0.167960600238241,0.21190641994557524
0.2,0.1,1.0,1.17,0.043465716252160114,0.2088386249390839
1.0,0.1,1.0,1.17,0.18282444000284193,0.2088386249390839
0.2,0.1,2.0,1.17,0.030888896407440303,0.2088386249390839
1.0,0.1,2.0,1.17,0.16561775917662502,0.2088386249390839
0.2,0.1,1.0,1.18,0.04295083218441509,0.20583232931581175
1.0,0.1,1.0,1.18,0.18027192076490728,0.20583232931581175
0.2,0.1,2.0,1.18,0.030553246785737564,0.20583232931581175
1.0,0.1,2.0,1.18,0.1633278817830115,0.20583232931581175
0.2,0.1,1.0,1.19,0.04244791932352099,0.20288647573597918
1.0,0.1,1.0,1.19,0.17777470266736595,0.20288647573597918
0.2,0.1,2.0,1.19,0.030224794019430234,0.20288647573597918
1.0,0.1,2.0,1.19,0.16108955547601123,0.20288647573597918
0.2,0.1,1.0,1.2,0.041956566997992883,0.20000000000000007
1.0,0.1,1.0,1.2,0.17533145744146572,0.20000000000000007
0.2,0.1,2.0,1.2,0.029903295031627364,0.20000000000000007
1.0,0.1,2.0,1.2,0.1589014022260241,0.20000000000000007
0.2,0.1,1.0,1.21,0.0414763836667944,0.1971718330588067
1.0,0.1,1.0,1.21,0.1729408879933314,0.1971718330588067
0.2,0.1,2.0,1.21,0.029588495929407488,0.1971718330588067
1.0,0.1,2.0,1.21,0.1567620783469622,0.1971718330588067
0.2,0.1,1.0,1.22,0.04100699455510437,0.19440090293338697
1.0,0.1,1.0,1.22,0.1706017154312739,0.19440090293338697
0.2,0.1,2.0,1.22,0.029280311996454755,0.19440090293338697
1.0,0.1,2.0,1.22,0.15467027421880197,0.19440090293338697
0.2,0.1,1.0,1.23,0.04054804495798692,0.19168613654023614
1.0,0.1,1.0,1.23,0.1683126886927664,0.19168613654023614
0.2,0.1,2.0,1.23,0.028978416443557364,0.19168613654023614
1.0,0.1,2.0,1.23,0.1526247139484358,0.19168613654023614
0.2,0.1,1.0,1.24,0.040099190158243925,0.18902646142032486
1.0,0.1,1.0,1.24,0.16607258012264392,0.18902646142032486
0.2,0.1,2.0,1.24,0.028682672902417772,0.18902646142032486
1.0,0.1,2.0,1.24,0.15062415497583193,0.18902646142032486
0.2,0.1,1.0,1.25,0.039660103007201464,0.1864208073700241
1.0,0.1,1.0,1.25,0.16388018678496719,0.1864208073700241
0.2,0.1,2.0,1.25,0.028392872513956502,0.1864208073700241
1.0,0.1,2.0,1.25,0.14866738763202814,0.1864208073700241
0.2,0.1,1.0,1.26,0.039230471013720014,0.18386810797320507
1.0,0.1,1.0,1.26,0.16173433290982975,0.18386810797320507
0.2,0.1,2.0,1.26,0.028108849151086246,0.18386810797320507
1.0,0.1,2.0,1.26,0.14675323465505052,0.18386810797320507
0.2,0.1,1.0,1.27,0.03880999328839052,0.1813673020344474
1.0,0.1,1.0,1.27,0.15963386483417852,0.1813673020344474
0.2,0.1,2.0,1.27,0.02783043259320539,0.1813673020344474
1.0,0.1,2.0,1.27,0.14488055066939654,0.1813673020344474
0.2,0.1,1.0,1.28,0.0383983824082913,0.17891733491393436
1.0,0.1,1.0,1.28,0.15757765639770882,0.17891733491393436
0.2,0.1,2.0,1.28,0.027557459127655615,0.17891733491393436
1.0,0.1,2.0,1.28,0.1430482216342992,0.17891733491393436
0.2,0.1,1.0,1.29,0.03799536405689041,0.17651715976519844
1.0,0.1,1.0,1.29,0.15556460590044774,0.17651715976519844
0.2,0.1,2.0,1.29,0.02728977085958717,0.17651715976519844
1.0,0.1,2.0,1.29,0.1412551642655876,0.17651715976519844
0.2,0.1,1.0,1.3,0.03760066772207116,0.17416573867739416
1.0,0.1,1.0,1.3,0.15359363686623695,0.17416573867739416
0.2,0.1,2.0,1.3,0.027027216753870875,0.17416573867739416
1.0,0.1,2.0,1.3,0.13950032543555635,0.17416573867739416
0.2,0.1,1.0,1.31,0.037214045506520854,0.17186204372422542
1.0,0.1,1.0,1.31,0.15166369756999787,0.17186204372422542
0.2,0.1,2.0,1.31,0.02676965024828981,0.17186204372422542
1.0,0.1,2.0,1.31,0.1377826815549026,0.17186204372422542
0.2,0.1,1.0,1.32,0.036835251572840955,0.16960505792204617
1.0,0.1,1.0,1.32,0.14977376167006984,0.16960505792204617
0.2,0.1,2.0,1.32,0.02651693177487635,0.16960505792204617
1.0,0.1,2.0,1.32,0.13610123794041817,0.16960505792204617
0.2,0.1,1.0,1.33,0.03646405172215095,0.16739377609997785
1.0,0.1,1.0,1.33,0.14792282774865606,0.16739377609997785
0.2,0.1,2.0,1.33,0.026268925485912975,0.16739377609997785
1.0,0.1,2.0,1.33,0.1344550281718141,0.16739377609997785
0.2,0.1,1.0,1.34,0.036100221253681175,0.16522720568516436
1.0,0.1,1.0,1.34,0.14610991694011222,0.16522720568516436
0.2,0.1,2.0,1.34,0.026025501382450744,0.16522720568516436
1.0,0.1,2.0,1.34,0.13284311344072486,0.16522720568516436
0.2,0.1,1.0,1.35,0.03574354376824451,0.16310436740650058
1.0,0.1,1.0,1.35,0.14433407588200386,0.16310436740650058
0.2,0.1,2.0,1.35,0.02578653582579815,0.16310436740650058
1.0,0.1,2.0,1.35,0.13126458189396328,0.16310436740650058
0.2,0.1,1.0,1.36,0.03539381156265298,0.16102429592034306
1.0,0.1,1.0,1.36,0.14259437487097615,0.16102429592034306
0.2,0.1,2.0,1.36,0.02555190290683418,0.16102429592034306
1.0,0.1,2.0,1.36,0.12971854797766302,0.16102429592034306
0.2,0.1,1.0,1.37,0.035050824551717596,0.15898604036183817
1.0,0.1,1.0,1.37,0.1408899071812757,0.15898604036183817
0.2,0.1,2.0,1.37,0.025321492403905355,0.15898604036183817
1.0,0.1,2.0,1.37,0.12820415177416533,0.15898604036183817
0.2,0.1,1.0,1.38,0.03471439073042548,0.15698866482558416
1.0,0.1,1.0,1.38,0.13921978924430345,0.15698866482558416
0.2,0.1,2.0,1.38,0.02509518581093262,0.15698866482558416
1.0,0.1,2.0,1.38,0.12672055834749474,0.15698866482558416
0.2,0.1,1.0,1.39,0.03438432441728201,0.15503124877939234
1.0,0.1,1.0,1.39,0.137583159126779,0.15503124877939234
0.2,0.1,2.0,1.39,0.024872879579490692,0.15503124877939234
1.0,0.1,2.0,1.39,0.1252669570888011,0.15503124877939234
0.2,0.1,1.0,1.4,0.03406044801041863,0.15311288741492757
1.0,0.1,1.0,1.4,0.13597918147078836,0.15311288741492757
0.2,0.1,2.0,1.4,0.02465446462785259,0.15311288741492757
1.0,0.1,2.0,1.4,0.12384256106750235,0.15311288741492757
0.2,0.1,1.0,1.41,0.03374258938991259,0.15123269193899214
1.0,0.1,1.0,1.41,0.1344070367207748,0.15123269193899214
0.2,0.1,2.0,1.41,0.02443984575928182,0.15123269193899214
1.0,0.1,2.0,1.41,0.12244660638882476,0.15123269193899214
0.2,0.1,1.0,1.42,0.033430583187249896,0.1493897898091745
1.0,0.1,1.0,1.42,0.132865929788888,0.1493897898091745
0.2,0.1,2.0,1.42,0.024228919323382003,0.1493897898091745
1.0,0.1,2.0,1.42,0.12107835155894953,0.1493897898091745
0.2,0.1,1.0,1.43,0.033124269605718126,0.14758332491752502
1.0,0.1,1.0,1.43,0.1313550866954205,0.14758332491752502
0.2,0.1,2.0,1.43,0.02402159340978105,0.14758332491752502
1.0,0.1,2.0,1.43,0.11973707685882096,0.14758332491752502
0.2,0.1,1.0,1.44,0.032823495500376554,0.14581245772583584
1.0,0.1,1.0,1.44,0.12987375353172836,0.14581245772583584
0.2,0.1,2.0,1.44,0.023817776646300914,0.14581245772583584
1.0,0.1,2.0,1.44,0.11842208372752772,0.14581245772583584
0.2,0.1,1.0,1.45,0.03252811196013494,0.1440763653560052
1.0,0.1,1.0,1.45,0.12842119642921257,0.1440763653560052
0.2,0.1,2.0,1.45,0.023617380969250812,0.1440763653560052
1.0,0.1,2.0,1.45,0.117132694156037,0.1440763653560052
0.2,0.1,1.0,1.46,0.03223797645141069,0.14237424163885748
1.0,0.1,1.0,1.46,0.1269967014475919,0.14237424163885748
0.2,0.1,2.0,1.46,0.023420320839957487,0.14237424163885748
1.0,0.1,2.0,1.46,0.1158682500919358,0.14237424163885748
0.2,0.1,1.0,1.47,0.0319529509914952,0.14070529712466584
1.0,0.1,1.0,1.47,0.12559957367295205,0.14070529712466584
0.2,0.1,2.0,1.47,0.023226514645274143,0.14070529712466584
1.0,0.1,2.0,1.47,0.11462811285572905,0.14070529712466584
0.2,0.1,1.0,1.48,0.031672901839334355,0.1390687590584987
1.0,0.1,1.0,1.48,0.12422913714249595,0.1390687590584987
0.2,0.1,2.0,1.48,0.023035882137133035,0.1390687590584987
1.0,0.1,2.0,1.48,0.11341166256914559,0.1390687590584987
0.2,0.1,1.0,1.49,0.03139771312400863,0.13746387132337423
1.0,0.1,1.0,1.49,0.12288473410576273,0.13746387132337423
0.2,0.1,2.0,1.49,0.022848346108569673,0.13746387132337423
1.0,0.1,2.0,1.49,0.1122182975958077,0.13746387132337423
0.2,0.1,1.0,1.5,0.031127234740693233,0.1358898943540673
1.0,0.1,1.0,1.5,0.12156572473484695,0.1358898943540673
0.2,0.1,2.0,1.5,0.022663831974779947,0.1358898943540673
1.0,0.1,2.0,1.5,0.11104743399454708,0.1358898943540673
0.2,0.1,1.0,1.51,0.03086135967679904,0.13434610502427358
1.0,0.1,1.0,1.51,0.12027148621946804,0.13434610502427358
0.2,0.1,2.0,1.51,0.0224822674092946,0.13434610502427358
1.0,0.1,2.0,1.51,0.10989850498556908,0.13434610502427358
0.2,0.1,1.0,1.52,0.03059997184406682,0.13283179650969057
1.0,0.1,1.0,1.52,0.11900141337699233,0.13283179650969057
0.2,0.1,2.0,1.52,0.022303582305087666,0.13283179650969057
1.0,0.1,2.0,1.52,0.10877096042960832,0.13283179650969057
0.2,0.1,1.0,1.53,0.03034295906746698,0.13134627812943622
1.0,0.1,1.0,1.53,0.1177549172891903,0.13134627812943622
0.2,0.1,2.0,1.53,0.022127709270113205,0.13134627812943622
1.0,0.1,2.0,1.53,0.10766426632015935,0.13134627812943622
0.2,0.1,1.0,1.54,0.03009021232592668,0.1298888751680798
1.0,0.1,1.0,1.54,0.11653142516890858,0.1298888751680798
0.2,0.1,2.0,1.54,0.021954582293442382,0.1298888751680798
1.0,0.1,2.0,1.54,0.10657790428880864,0.1298888751680798
0.2,0.1,1.0,1.55,0.029841627544532123,0.1284589286804264
1.0,0.1,1.0,1.55,0.1153303799139821,0.1284589286804264
0.2,0.1,2.0,1.55,0.021784137607396947,0.1284589286804264
1.0,0.1,2.0,1.55,0.10551137112365838,0.1284589286804264
0.2,0.1,1.0,1.56,0.029597097424155616,0.1270557952810576
1.0,0.1,1.0,1.56,0.11415123970622454,0.1270557952810576
0.2,0.1,2.0,1.56,0.021616313542641374,0.1270557952810576
1.0,0.1,2.0,1.56,0.10446417830078125,0.1270557952810576
0.2,0.1,1.0,1.57,0.02935653965090812,0.12567884692049847
1.0,0.1,1.0,1.57,0.11299347787869629,0.12567884692049847
0.2,0.1,2.0,1.57,0.021451090775413073,0.12567884692049847
1.0,0.1,2.0,1.57,0.10343585152861756,0.12567884692049847
0.2,0.1,1.0,1.58,0.029119842913911897,0.12432747064975602
1.0,0.1,1.0,1.58,0.11185658198493009,0.12432747064975602
0.2,0.1,2.0,1.58,0.021288289730684973,0.12432747064975602
1.0,0.1,2.0,1.58,0.10242593030519154,0.12432747064975602
0.2,0.1,1.0,1.59,0.028886920455388543,0.12300106837484892
1.0,0.1,1.0,1.59,0.11074005284166821,0.12300106837484892
0.2,0.1,2.0,1.59,0.021127975615836347,0.12300106837484892
1.0,0.1,2.0,1.59,0.10143396748799594,0.12300106837484892
0.2,0.1,1.0,1.6,0.028657683041280246,0.1216990566028302
1.0,0.1,1.0,1.6,0.10964340844620546,0.1216990566028302
0.2,0.1,2.0,1.6,0.020970053492256224,0.1216990566028302
1.0,0.1,2.0,1.6,0.100459528876371,0.1216990566028302
0.2,0.1,1.0,1.61,0.02843204388660192,0.12042086618069259
1.0,0.1,1.0,1.61,0.10856617474611685,0.12042086618069259
0.2,0.1,2.0,1.61,0.020814470198314505,0.12042086618069259
1.0,0.1,2.0,1.61,0.099502192806187,0.12042086618069259
0.2,0.1,1.0,1.62,0.028209919827516083,0.11916594202843755
1.0,0.1,1.0,1.62,0.10750789434691077,0.11916594202843755
0.2,0.1,2.0,1.62,0.020661173924292453,0.11916594202843755
1.0,0.1,2.0,1.62,0.09856154975661657,0.11916594202843755
0.2,0.1,1.0,1.63,0.027991228853504024,0.11793374286748703
1.0,0.1,1.0,1.63,0.10646812151439145,0.11793374286748703
0.2,0.1,2.0,1.63,0.020510114888163677,0.11793374286748703
1.0,0.1,2.0,1.63,0.09763720196877312,0.11793374286748703
0.2,0.1,1.0,1.64,0.02777589270902292,0.1167237409455183
1.0,0.1,1.0,1.64,0.10544642271715376,0.1167237409455183
0.2,0.1,2.0,1.64,0.020361244917455945,0.1167237409455183
1.0,0.1,2.0,1.64,0.09672876307597766,0.1167237409455183
0.2,0.1,1.0,1.65,0.027563835077339838,0.11553542175871467
1.0,0.1,1.0,1.65,0.10444237613040264,0.11553542175871467
0.2,0.1,2.0,1.65,0.02021451638008198,0.11553542175871467
1.0,0.1,2.0,1.65,0.09583585774541037,0.11553542175871467
0.2,0.1,1.0,1.66,0.027354981274795298,0.1143682837723311
1.0,0.1,1.0,1.66,0.10345557173134101,0.1143682837723311
0.2,0.1,2.0,1.66,0.02006988405007948,0.1143682837723311
1.0,0.1,2.0,1.66,0.09495812133088855,0.1143682837723311
0.2,0.1,1.0,1.67,0.027149259190501818,0.1132218381404011
1.0,0.1,1.0,1.67,0.1024856105714329,0.1132218381404011
0.2,0.1,2.0,1.67,0.01992730281932964,0.1132218381404011
1.0,0.1,2.0,1.67,0.09409519953651269,0.1132218381404011
0.2,0.1,1.0,1.68,0.026946601506796508,0.11209560842532762
1.0,0.1,1.0,1.68,0.1015321045836679,0.11209560842532762
0.2,0.1,2.0,1.68,0.019786729671325443,0.11209560842532762
1.0,0.1,2.0,1.68,0.0932467480909176,0.11209560842532762
0.2,0.1,1.0,1.69,0.026746937663957526,0.11098913031803359
1.0,0.1,1.0,1.69,0.1005946762676212,0.11098913031803359
0.2,0.1,2.0,1.69,0.019648122444298033,0.11098913031803359
1.0,0.1,2.0,1.69,0.09241243243185893,0.11098913031803359
0.2,0.1,1.0,1.7,0.026550203124669824,0.1099019513592785
1.0,0.1,1.0,1.7,0.09967295490862005,0.1099019513592785
0.2,0.1,2.0,1.7,0.01951144064407906,0.1099019513592785
1.0,0.1,2.0,1.7,0.09159192740086852,0.1099019513592785
0.2,0.1,1.0,1.71,0.026356333993764358,0.10883363066268836
1.0,0.1,1.0,1.71,0.09876659364760731,0.10883363066268836
0.2,0.1,2.0,1.71,0.019376643724714926,0.10883363066268836
1.0,0.1,2.0,1.71,0.09078491694770774,0.10883363066268836
0.2,0.1,1.0,1.72,0.02616526830772692,0.1077837386399847
1.0,0.1,1.0,1.72,0.0978752344451439,0.1077837386399847
0.2,0.1,2.0,1.72,0.019243693711291976,0.1077837386399847
1.0,0.1,2.0,1.72,0.08999109384434956,0.1077837386399847
0.2,0.1,1.0,1.73,0.02597694579594001,0.10675185672884768
1.0,0.1,1.0,1.73,0.09699854255448459,0.10675185672884768
0.2,0.1,2.0,1.73,0.019112553177298097,0.10675185672884768
1.0,0.1,2.0,1.73,0.08921015940822485,0.10675185672884768
0.2,0.1,1.0,1.74,0.025791307956205656,0.10573757712379672
1.0,0.1,1.0,1.74,0.0961361889219311,0.10573757712379672
0.2,0.1,2.0,1.74,0.018983184058478098,0.10573757712379672
1.0,0.1,2.0,1.74,0.08844182323446292,0.10573757712379672
0.2,0.1,1.0,1.75,0.02560829788634933,0.10474050251042732
1.0,0.1,1.0,1.75,0.09528785329077838,0.10474050251042732
0.2,0.1,2.0,1.75,0.018855552871883674,0.10474050251042732
1.0,0.1,2.0,1.75,0.08768580293686756,0.10474050251042732
0.2,0.1,1.0,1.76,0.02542786041429257,0.10376024580330079
1.0,0.1,1.0,1.76,0.09445322399185452,0.10376024580330079
0.2,0.1,2.0,1.76,0.018729623522778738,0.10376024580330079
1.0,0.1,2.0,1.76,0.0869418238973686,0.10376024580330079
0.2,0.1,1.0,1.77,0.025249941691358968,0.10279642988774107
1.0,0.1,1.0,1.77,0.09363199769118524,0.10279642988774107
0.2,0.1,2.0,1.77,0.01860536219787734,0.10279642988774107
1.0,0.1,2.0,1.77,0.08620961902369062,0.10279642988774107
0.2,0.1,1.0,1.78,0.02507448969933035,0.10184868736576258
1.0,0.1,1.0,1.78,0.09282387914458368,0.10184868736576258
0.2,0.1,2.0,1.78,0.01848273510101761,0.10184868736576258
1.0,0.1,2.0,1.78,0.08548892851499212,0.10184868736576258
0.2,0.1,1.0,1.79,0.024901453395489326,0.10091666030631452
1.0,0.1,1.0,1.79,0.09202858095629418,0.10091666030631452
0.2,0.1,2.0,1.79,0.01836195390605,0.10091666030631452
1.0,0.1,2.0,1.79,0.08477949963522446,0.10091666030631452
0.2,0.1,1.0,1.8,0.024730783250830446,0.09999999999999998
1.0,0.1,1.0,1.8,0.09124582335939402,0.09999999999999998
0.2,0.1,2.0,1.8,0.018242264039848854,0.09999999999999998
1.0,0.1,2.0,1.8,0.08408108649397061,0.09999999999999998
0.2,0.1,1.0,1.81,0.02456243160843785,0.09909836671840133
1.0,0.1,1.0,1.81,0.09047533400260277,0.09909836671840133
0.2,0.1,2.0,1.81,0.01812435585427752,0.09909836671840133
1.0,0.1,2.0,1.81,0.08339344983452768,0.09909836671840133
0.2,0.1,1.0,1.82,0.024396351212043643,0.09821142947811445
1.0,0.1,1.0,1.82,0.08971684769533206,0.09821142947811445
0.2,0.1,2.0,1.82,0.018007959756261127,0.09821142947811445
1.0,0.1,2.0,1.82,0.0827163568289987,0.09821142947811445
0.2,0.1,1.0,1.83,0.024232496122163716,0.09733886580957551
1.0,0.1,1.0,1.83,0.08897010621453827,0.09733886580957551
0.2,0.1,2.0,1.83,0.017893047187799715,0.09733886580957551
1.0,0.1,2.0,1.83,0.08204958088017278,0.09733886580957551
0.2,0.1,1.0,1.84,0.024070823706824007,0.09648036153074202
1.0,0.1,1.0,1.84,0.08823485810622012,0.09648036153074202
0.2,0.1,2.0,1.84,0.01777958989398487,0.09648036153074202
1.0,0.1,2.0,1.84,0.08139290142996614,0.09648036153074202
0.2,0.1,1.0,1.85,0.023911289149896597,0.09563561052566627
1.0,0.1,1.0,1.85,0.08751085848276197,0.09563561052566627
0.2,0.1,2.0,1.85,0.017667536388404792,0.09563561052566627
1.0,0.1,2.0,1.85,0.08074610377421532,0.09563561052566627
0.2,0.1,1.0,1.86,0.023753850765775963,0.09480431452799642
1.0,0.1,1.0,1.86,0.08679786883372165,0.09480431452799642
0.2,0.1,2.0,1.86,0.017556931639318596,0.09480431452799642
1.0,0.1,2.0,1.86,0.08010897888361157,0.09480431452799642
0.2,0.1,1.0,1.87,0.023598467720960303,0.09398618290940242
1.0,0.1,1.0,1.87,0.08609565683139775,0.09398618290940242
0.2,0.1,2.0,1.87,0.01744767796638147,0.09398618290940242
1.0,0.1,2.0,1.87,0.07948132323056922,0.09398618290940242
0.2,0.1,1.0,1.88,0.023445100148277276,0.09318093247293335
1.0,0.1,1.0,1.88,0.08540399615190275,0.09318093247293335
0.2,0.1,2.0,1.88,0.017339773873219055,0.09318093247293335
1.0,0.1,2.0,1.88,0.07886293862183569,0.09318093247293335
0.2,0.1,1.0,1.89,0.02329370899475469,0.09238828725128667
1.0,0.1,1.0,1.89,0.08472266629772407,0.09238828725128667
0.2,0.1,2.0,1.89,0.017233194493774473,0.09238828725128667
1.0,0.1,2.0,1.89,0.0782536320366467,0.09238828725128667
0.2,0.1,1.0,1.9,0.023144256553555564,0.0916079783099617
1.0,0.1,1.0,1.9,0.08405145244571521,0.0916079783099617
0.2,0.1,2.0,1.9,0.017127915481303768,0.0916079783099617
1.0,0.1,2.0,1.9,0.07765321547024218,0.0916079783099617
0.2,0.1,1.0,1.91,0.022996705812133644,0.09083974355526159
1.0,0.1,1.0,1.91,0.08339014526623711,0.09083974355526159
0.2,0.1,2.0,1.91,0.017023913358739207,0.09083974355526159
1.0,0.1,2.0,1.91,0.07706150578256121,0.09083974355526159
0.2,0.1,1.0,1.92,0.022851020803941857,0.09008332754710002
1.0,0.1,1.0,1.92,0.08273854075865505,0.09008332754710002
0.2,0.1,2.0,1.92,0.016921165106936642,0.09008332754710002
1.0,0.1,2.0,1.92,0.07647832455193937,0.09008332754710002
0.2,0.1,1.0,1.93,0.022707166495796738,0.08933848131655475
1.0,0.1,1.0,1.93,0.08209643969556968,0.08933848131655475
0.2,0.1,2.0,1.93,0.016819648174801194,0.08933848131655475
1.0,0.1,2.0,1.93,0.07590349793363838,0.08933848131655475
0.2,0.1,1.0,1.94,0.0225651084943288,0.08860496218811764
1.0,0.1,1.0,1.94,0.08146364906293035,0.08860496218811764
0.2,0.1,2.0,1.94,0.01671934057868263,0.08860496218811764
1.0,0.1,2.0,1.94,0.07533685652304745,0.08860496218811764
0.2,0.1,1.0,1.95,0.022424813643230235,0.08788253360656317
1.0,0.1,1.0,1.95,0.08083997959835354,0.08788253360656317
0.2,0.1,2.0,1.95,0.016620220537810426,0.08788253360656317
1.0,0.1,2.0,1.95,0.07477823522338856,0.08788253360656317
0.2,0.1,1.0,1.96,0.022286249133281144,0.08717096496837895
1.0,0.1,1.0,1.96,0.08022524763782513,0.08717096496837895
0.2,0.1,2.0,1.96,0.016522267774125465,0.08717096496837895
1.0,0.1,2.0,1.96,0.07422747311777844,0.08717096496837895
0.2,0.1,1.0,1.97,0.02214938331020977,0.08647003145767218
1.0,0.1,1.0,1.97,0.0796192726442827,0.08647003145767218
0.2,0.1,2.0,1.97,0.01642546117740895,0.08647003145767218
1.0,0.1,2.0,1.97,0.0736844133454938,0.08647003145767218
0.2,0.1,1.0,1.98,0.022014185496752714,0.08577951388648064
1.0,0.1,1.0,1.98,0.07902188001334587,0.08577951388648064
0.2,0.1,2.0,1.98,0.016329780766379587,0.08577951388648064
1.0,0.1,2.0,1.98,0.07314891859230122,0.08577951388648064
0.2,0.1,1.0,1.99,0.021880624953466876,0.08509919853940473
1.0,0.1,1.0,1.99,0.07843289901204842,0.08509919853940473
0.2,0.1,2.0,1.99,0.01623520830212366,0.08509919853940473
1.0,0.1,2.0,1.99,0.07262080786947722,0.08509919853940473
0.2,0.1,1.0,2.0,0.02174867232151989,0.08442887702247626
1.0,0.1,1.0,2.0,0.07785216314630106,0.08442887702247626
0.2,0.1,2.0,2.0,0.01614172276546777,0.08442887702247626
1.0,0.1,2.0,2.0,0.0720999520866501,0.08442887702247626
